x,y,seq,shape
246.5,752.5,4,6792
251.2,757.4,5,6792
254.9,750.7,6,6792
261.1,756.1,7,6792
258.2,763.5,8,6792
266.0,764.8,9,6792
263.7,759.8,10,6792
267.1,748.8,11,6792
274.2,741.4,12,6792
273.0,734.0,13,6792
277.1,728.0,14,6792
283.4,726.6,15,6793
280.2,711.9,16,6793
290.6,697.1,17,6793
295.5,677.7,18,6793
298.2,675.0,19,6794
295.5,672.3,20,6794
292.8,675.0,21,6794
264.8,745.1,22,6795
268.5,737.7,23,6795
265.1,730.3,24,6795
274.9,756.1,25,6796
283.0,756.1,26,6796
279.7,774.6,27,6796
273.4,779.0,28,6797
277.1,777.2,29,6797
360.0,704.5,1,6799
348.6,715.6,2,6799
357.5,723.0,3,6800
354.6,720.0,4,6800
351.6,708.2,5,6801
354.6,693.5,6,6801
354.6,697.1,7,6801
236.42284,746.504,1,6803
235.5,748.8,2,6803
245.4,745.1,3,6804
239.4,745.1,4,6804
367.3,704.5,1,6806
369.4,713.9,2,6806
369.41068,699.8227,3,6806
366.5,700.8,4,6806
367.3,704.5,5,6806
229.0,757.9,1,6808
221.64642,755.3262,2,6808
220.1,759.8,3,6808
225.3,765.8,4,6808
229.3,763.5,5,6808
229.0,755.4,6,6809
226.0,748.8,7,6809
229.0,742.6,8,6809
230.7,741.4,9,6810
232.7,735.3,10,6810
229.0,733.6,11,6810
226.2,741.4,12,6810
316.05927,722.95074,1,6812
317.7,728.6,2,6812
317.7,721.4,3,6812
316.78387,722.95074,1,6814
317.7,728.0,2,6814
317.7,722.1,3,6814
561.8,597.5,1,6816
557.3,597.5,2,6816
565.8,601.2,3,6817
565.2,600.7,4,6817
317.50845,722.95074,1,6819
317.7,727.5,2,6819
317.9,723.0,3,6819
503.0,634.4,1,6821
500.3,634.4,2,6821
510.3,641.8,3,6822
510.0,638.1,4,6822
506.1,637.5,5,6822
214.2582,751.9544,1,6824
218.0,752.1,2,6824
221.6,745.4,3,6824
229.0,742.0,4,6824
229.8,741.4,5,6825
229.0,736.9,6,6825
227.6,741.4,7,6825
221.6,753.9,8,6826
218.2,759.8,9,6826
222.4,767.2,10,6826
220.6,774.6,11,6827
221.6,767.9,12,6827
236.42284,743.72534,1,6829
247.5,744.7,2,6829
245.2,752.5,3,6829
251.2,758.7,4,6829
254.9,752.8,5,6829
258.6,754.9,6,6829
257.1,763.5,7,6829
266.0,766.0,8,6829
268.3,748.8,9,6829
274.9,741.4,10,6829
277.1,729.4,11,6829
282.3,726.6,12,6830
279.6,711.9,13,6830
289.4,697.1,14,6830
295.5,676.6,15,6830
297.1,675.0,16,6831
293.9,675.0,17,6831
284.4,683.5,18,6832
276.9,693.4,19,6832
277.1,698.7,20,6832
254.9,737.5,21,6833
258.6,738.3,22,6833
262.3,746.4,23,6833
267.3,737.7,24,6833
264.2,730.3,25,6833
284.4,690.1,26,6834
284.4,695.2,27,6834
266.0,773.3,28,6835
266.0,768.4,29,6835
269.7,769.2,30,6835
277.1,755.5,31,6836
281.6,756.1,32,6836
282.4,763.5,33,6836
278.7,774.6,34,6836
273.4,779.8,35,6837
270.2,782.0,36,6837
268.9,785.7,37,6838
269.7,781.2,38,6838
273.4,776.6,39,6839
277.1,776.2,40,6839
236.42284,743.3368,1,6841
247.5,744.2,2,6841
245.6,752.5,3,6841
251.2,758.3,4,6841
254.9,752.1,5,6841
260.2,756.1,6,6841
257.4,763.5,7,6841
266.0,765.6,8,6841
267.9,748.8,9,6841
274.7,741.4,10,6841
277.1,728.9,11,6841
282.6,726.6,12,6842
279.8,711.9,13,6842
289.8,697.1,14,6842
295.5,677.0,15,6842
297.5,675.0,16,6843
293.5,675.0,17,6843
284.4,683.2,18,6844
276.3,693.4,19,6844
277.1,699.5,20,6844
269.7,719.2,21,6845
267.8,723.0,22,6845
264.0,745.1,23,6846
267.7,737.7,24,6846
264.5,730.3,25,6846
284.4,690.7,26,6847
284.4,694.9,27,6847
266.0,772.9,28,6848
266.0,768.8,29,6848
269.7,769.5,30,6848
276.9,759.8,31,6849
274.9,767.2,32,6849
277.1,754.9,33,6850
282.1,756.1,34,6850
279.0,774.6,35,6850
273.4,779.5,36,6851
269.9,782.0,37,6851
271.9,778.3,38,6851
269.2,785.7,39,6852
269.5,782.0,40,6852
273.4,776.9,41,6853
277.1,776.6,42,6853
511.2,604.9,1,6855
508.2,604.9,2,6855
517.9,608.6,3,6856
513.5,607.4,4,6856
509.7,616.0,5,6857
517.2,623.6,6,6857
539.7,645.5,7,6858
550.4,638.6,8,6858
552.6,638.1,9,6859
548.5,634.4,10,6859
546.8,630.7,11,6860
546.3,630.7,12,6860
543.0,626.9,13,6861
543.0,628.8,14,6861
543.9,638.1,15,6862
535.6,633.5,16,6862
532.0,627.0,17,6862
528.3,625.6,18,6862
524.6,630.5,19,6862
521.0,627.0,20,6862
517.4,619.7,21,6863
509.9,612.3,22,6863
273.3639,744.75256,1,6865
273.0,745.1,2,6865
277.6,741.4,3,6866
277.1,739.2,4,6866
276.5,741.4,5,6866
472.84567,659.82025,1,6868
472.8,663.7,2,6868
472.6,660.2,3,6868
421.1282,677.45087,1,6870
420.3,678.7,2,6870
424.0,671.3,3,6871
424.8,665.4,4,6871
436.2,678.7,5,6871
435.9,682.8,6,6871
429.8,686.1,7,6871
439.6,696.8,8,6872
440.6,700.8,9,6872
435.9,700.9,10,6872
427.5,686.1,11,6873
424.8,676.1,12,6873
421.4,678.7,1,6875
420.9,678.7,2,6875
424.6,671.3,3,6876
424.8,667.1,4,6876
432.4,675.0,5,6876
433.3,682.4,6,6876
428.8,686.1,7,6876
435.9,689.4,8,6877
437.2,697.1,9,6877
439.9,700.8,10,6878
438.6,700.8,11,6878
435.7,697.1,12,6879
432.0,689.8,13,6879
428.3,686.1,14,6880
424.8,675.3,15,6880
420.9,678.7,16,6880
424.5,675.0,17,6880
505.6,604.9,1,6882
501.9,604.9,2,6882
509.5,616.0,3,6883
517.2,623.8,4,6883
523.2,634.4,5,6884
528.3,631.6,6,6884
531.4,634.4,7,6884
525.6,638.1,8,6884
539.3,647.9,9,6884
543.0,648.8,10,6885
543.0,654.0,11,6885
543.0,642.3,12,6886
550.4,639.1,13,6886
554.0,649.2,14,6887
558.2,634.4,15,6887
554.1,637.4,16,6887
546.7,629.2,17,6887
543.4,630.7,18,6887
545.1,627.0,19,6887
548.0,638.1,20,6888
546.7,634.8,21,6888
543.0,637.8,22,6888
539.3,635.4,23,6888
528.3,624.1,24,6888
524.6,630.3,25,6888
520.9,626.6,26,6888
543.0,626.7,27,6889
543.0,630.5,28,6889
517.6,619.7,29,6890
510.1,612.3,30,6890
513.5,609.0,31,6890
518.7,608.6,32,6891
513.5,605.9,33,6891
512.1,608.6,34,6891
512.6,604.9,35,6892
506.5,604.9,36,6892
421.1282,677.76025,1,6894
420.5,678.7,2,6894
424.2,671.3,3,6895
424.8,666.0,4,6895
435.8,678.7,5,6895
435.7,682.4,6,6895
429.4,686.1,7,6895
439.6,697.1,8,6896
440.4,700.8,9,6896
436.7,700.8,10,6896
431.6,689.8,11,6896
427.7,686.1,12,6897
424.8,675.8,13,6897
328.1,723.0,1,6899
325.4,737.7,2,6899
328.8,738.8,3,6899
329.8,726.6,4,6899
333.1,723.0,5,6899
328.7755,716.9851,6,6899
328.1,723.0,7,6899
353.5,719.3,1,6901
350.94012,713.7477,2,6901
349.1,715.6,3,6901
357.3,723.0,4,6902
354.6,720.3,5,6902
465.45746,667.4802,1,6904
469.2,665.6,2,6904
465.5,667.7,3,6904
371.8,711.9,1,6906
373.1,717.5,2,6906
373.10477,706.2901,3,6906
371.8,711.9,4,6906
351.8,719.3,1,6908
350.1,719.3,2,6908
355.6,723.0,3,6909
354.6,721.9,4,6909
404.57397,693.4426,1,6911
407.8,700.8,2,6911
410.9,700.8,3,6911
325.08142,737.4839,1,6913
328.8,716.5,2,6913
333.4,723.0,3,6913
330.1,737.7,4,6913
324.9,737.7,5,6913
325.1,740.3,1,6915
330.4,737.7,2,6915
333.7,723.0,3,6915
328.8,716.0,4,6915
325.1,740.3,5,6915
410.04587,685.6575,1,6917
409.6,686.1,2,6917
428.2,700.8,3,6918
432.2,701.5,4,6918
447.2,719.3,5,6919
447.0,718.8,6,6919
444.0,711.9,7,6920
441.0,704.5,8,6920
435.9,703.6,9,6920
432.4,697.1,10,6921
424.8,687.1,11,6921
424.8,682.7,12,6922
417.8,678.7,13,6922
421.1,672.7,14,6922
421.6,671.3,15,6923
419.9,671.3,16,6923
417.4,674.8,17,6924
413.5,682.4,18,6924
296.5,741.4,1,6926
295.0,737.7,2,6926
304.4,748.8,3,6927
302.9,744.4,4,6927
299.2,744.6,5,6927
299.2,744.9,1,6929
302.9,751.7,2,6929
303.3,745.1,3,6929
299.2,744.9,4,6929
295.3,737.7,5,6930
296.3,741.4,6,6930
535.6,628.9,1,6932
524.5631,616.3361,2,6932
521.8,619.7,3,6932
536.9,623.4,4,6933
526.0,612.3,5,6933
528.3,610.1,6,6933
539.3,617.9,7,6933
543.0,615.7,8,6933
541.1,623.4,9,6933
546.7,623.4,10,6933
550.4,630.2,11,6933
557.8,632.2,12,6933
571.1,645.5,13,6933
565.2,647.6,14,6933
561.5,643.6,15,6933
557.8,647.3,16,6933
554.1,663.9,17,6933
158.8,780.1,1,6935
153.3,782.0,2,6935
153.3,785.7,3,6935
164.8,778.3,4,6936
161.7,778.3,5,6936
158.8,780.3,1,6938
153.5,782.0,2,6938
153.5,785.7,3,6938
164.1,778.3,4,6939
162.0,778.3,5,6939
311.6,741.4,1,6941
314.0,754.2,2,6941
316.4,741.4,3,6941
313.99908,736.4192,4,6941
311.6,741.4,5,6941
311.8,741.4,1,6943
314.0,753.9,2,6943
316.2,741.4,3,6943
313.99908,736.7625,4,6943
311.8,741.4,5,6943
162.5,778.0,1,6945
155.15248,780.5034,2,6945
153.7,785.7,3,6945
311.4,741.4,1,6947
314.0,754.4,2,6947
316.7,745.1,3,6947
313.99908,736.076,4,6947
311.4,741.4,5,6947
410.04587,685.4494,1,6949
409.4,686.1,2,6949
443.2,719.3,3,6950
447.0,719.7,4,6950
454.1,719.3,5,6951
450.5,723.0,6,6951
454.1,719.3,7,6951
447.0,718.4,8,6952
441.8,704.5,9,6952
435.9,703.4,10,6952
432.6,697.1,11,6953
424.8,686.5,12,6953
424.8,704.5,13,6954
421.3,708.2,14,6954
424.8,704.5,15,6954
424.8,684.7,16,6955
424.8,680.6,17,6955
418.0,678.7,18,6955
421.1,673.3,19,6955
421.8,671.3,20,6956
419.4,671.3,21,6956
410.04587,685.24133,1,6958
409.2,686.1,2,6958
442.9,719.3,3,6959
447.0,719.9,4,6959
451.8,723.0,5,6960
454.4,720.5,6,6960
455.1,719.3,7,6961
453.9,719.3,8,6961
447.0,718.0,9,6962
442.6,708.2,10,6962
443.3,697.5,11,6962
443.2,700.8,12,6962
432.8,697.1,13,6963
424.9,686.1,14,6963
424.8,679.1,15,6963
421.1,681.3,16,6963
418.2,678.7,17,6963
421.1,673.8,18,6963
422.0,671.3,19,6964
421.1,668.9,20,6964
418.8,671.3,21,6964
424.8,704.2,22,6965
421.1,710.6,23,6965
421.6,708.2,24,6965
335.49124,700.81964,1,6967
336.2,705.9,2,6967
351.4,737.7,3,6968
350.9,732.8,4,6968
343.6,740.9,5,6969
340.4,752.5,6,6969
343.6,766.8,7,6969
345.8,752.5,8,6969
354.6,746.3,9,6969
355.8,745.1,10,6970
354.6,742.2,11,6970
352.4,745.1,12,6970
350.2,745.1,13,6971
349.1,741.4,14,6971
347.6,726.6,15,6972
343.6,717.6,16,6972
343.6,712.6,17,6973
339.9,706.0,18,6973
169.9,783.4,1,6975
162.4,789.3,2,6975
174.2,782.0,3,6976
169.1,782.0,4,6976
162.54071,788.5858,1,6978
162.2,789.3,2,6978
167.1,785.7,3,6979
169.9,783.9,4,6979
174.4,782.0,5,6980
168.8,782.0,6,6980
401.3361,708.1967,1,6982
402.7,713.5,2,6982
408.1,723.0,3,6983
406.4,712.3,4,6983
510.3,656.6,1,6985
509.2,656.6,2,6985
514.5,663.9,3,6986
513.5,659.7,4,6986
510.2,656.6,1,6988
509.4,656.6,2,6988
514.1,663.9,3,6989
513.5,659.9,4,6989
567.0,623.4,1,6991
565.2,618.4,2,6991
557.2,619.7,3,6991
573.4,630.7,4,6992
572.6,628.0,5,6992
573.2,630.7,1,6994
572.6,628.7,2,6994
565.1,623.4,3,6995
565.2,619.0,4,6995
557.4,619.7,5,6995
203.17587,781.55963,1,6997
202.7,782.0,2,6997
206.9,776.9,3,6998
206.9,778.9,4,6998
403.1,711.9,1,7000
402.4,711.9,2,7000
406.8,723.0,3,7001
406.5,715.6,4,7001
400.524,708.1967,1,7003
406.4,725.3,2,7003
409.1,719.3,3,7003
406.4,710.9,4,7003
400.93002,708.1967,1,7005
406.4,725.0,2,7005
408.9,719.3,3,7005
406.7,711.9,4,7005
280.75214,777.1398,1,7007
286.8,778.3,2,7007
288.1,784.1,3,7007
291.2,782.0,4,7007
291.7,774.6,5,7007
287.1,767.2,6,7007
291.2,763.5,7,7007
289.4,756.1,8,7007
296.0,752.5,9,7007
307.6,756.1,10,7008
303.6,752.5,11,7008
304.4,745.1,12,7008
297.9,745.1,13,7008
296.8,737.7,14,7009
294.2,737.7,15,7009
295.5,743.1,16,7009
280.75214,776.8565,1,7011
287.4,778.3,2,7011
288.1,783.8,3,7011
290.7,782.0,4,7011
291.3,774.6,5,7011
287.0,770.9,6,7011
290.8,763.5,7,7011
288.9,756.1,8,7011
291.8,752.0,9,7011
296.3,752.5,10,7011
306.8,759.8,11,7012
304.6,745.1,12,7012
297.7,745.1,13,7012
297.1,737.7,14,7013
294.0,737.7,15,7013
295.5,743.3,16,7013
280.75214,777.42316,1,7015
286.2,778.3,2,7015
288.1,784.4,3,7015
295.5,773.8,4,7015
292.2,770.9,5,7016
294.9,752.5,6,7016
307.3,756.1,7,7017
303.3,752.5,8,7017
304.1,745.1,9,7017
298.2,745.1,10,7017
296.6,737.7,11,7018
295.5,742.9,12,7018
546.7,643.5,1,7020
541.3,645.5,2,7020
550.4,640.5,3,7021
550.4,643.7,4,7021
524.5631,638.62274,1,7023
539.3,649.6,2,7023
542.1,656.6,3,7023
537.0,656.6,4,7024
535.6,654.4,5,7024
121.9,805.2,1,7026
112.5,804.1,2,7026
114.3,800.4,3,7026
129.3,797.8,4,7026
136.1,793.0,5,7026
129.3,791.9,6,7026
125.4,796.7,7,7026
269.7,770.1,1,7028
266.0,772.1,2,7028
273.4,766.1,3,7029
273.4,768.0,4,7029
88.65856,803.5608,1,7031
88.0,804.1,2,7031
92.4,800.1,3,7032
92.4,801.4,4,7032
158.84659,796.40173,1,7034
163.0,796.7,2,7034
158.8,796.9,3,7034
395.26944,728.9967,1,7036
393.7,734.0,2,7036
399.9,726.6,3,7037
398.0,726.6,4,7037
395.26944,729.4057,1,7039
394.1,734.0,2,7039
399.5,726.6,3,7040
398.5,726.6,4,7040
546.7278,648.807,1,7042
546.7,653.1,2,7042
546.5,649.2,3,7042
342.5,748.8,1,7044
343.6,764.0,2,7044
344.5,752.5,3,7044
349.0,748.8,4,7044
347.2,741.1,5,7044
342.5,748.8,6,7044
421.1282,719.1326,1,7046
422.7,723.0,2,7046
420.7,719.3,3,7046
343.0,752.5,1,7048
343.6,762.0,2,7048
346.0,748.8,3,7048
343.5519,746.1885,4,7048
343.0,752.5,5,7048
461.76334,703.59344,1,7050
461.1,704.5,2,7050
467.1,700.8,3,7051
470.4,697.1,4,7051
469.2,691.2,5,7051
464.5,700.8,6,7051
461.76334,703.9727,1,7053
461.4,704.5,2,7053
466.5,700.8,3,7054
470.2,697.1,4,7054
469.2,691.5,5,7054
464.8,700.8,6,7054
461.76334,704.3519,1,7056
465.5,701.0,2,7056
461.8,704.7,3,7056
465.9,700.8,4,7057
469.9,697.1,5,7057
469.2,691.9,6,7057
465.2,700.8,7,7057
310.30496,765.9835,1,7059
309.6,767.2,2,7059
314.4,763.5,3,7060
313.3,763.5,4,7060
236.42284,790.4969,1,7062
235.3,796.7,2,7062
241.9,789.3,3,7063
243.8,782.9,4,7063
244.4,782.0,5,7064
242.3,782.0,6,7064
113.8,811.5,1,7066
121.9,812.0,2,7066
130.1,807.8,3,7066
129.3,804.7,4,7066
114.51731,807.2459,5,7066
113.8,811.5,6,7066
114.0,811.5,1,7068
122.3,811.5,2,7068
129.3,805.7,3,7068
114.51731,807.431,4,7068
114.0,811.5,5,7068
530.1,671.3,1,7070
528.3,660.7,2,7070
517.2,648.8,3,7070
513.48083,646.44183,4,7070
513.1,649.2,5,7070
539.2,682.4,6,7071
535.8,678.7,7,7071
539.3,675.4,8,7071
546.7,677.4,9,7071
548.6,675.0,10,7071
543.0,667.6,11,7071
539.3,660.5,12,7072
539.3,665.1,13,7072
317.69318,768.5118,1,7074
314.1,774.6,2,7074
323.6,767.2,3,7075
325.1,765.8,4,7075
327.3,763.5,5,7076
325.1,761.3,6,7076
322.8,763.5,7,7076
317.7,768.2,1,7078
314.0,775.3,2,7078
324.0,767.2,3,7079
325.1,766.1,4,7079
327.7,763.5,5,7080
325.1,760.9,6,7080
322.4,763.5,7,7080
317.69318,768.84296,1,7082
314.7,774.6,2,7082
323.3,767.2,3,7083
325.1,765.4,4,7083
327.0,763.5,5,7084
323.2,763.5,6,7084
424.8,603.9,1,7086
421.1,607.8,2,7086
402.7,608.6,3,7086
427.5,601.2,4,7087
424.8,595.3,5,7087
422.6,597.5,6,7087
421.1,590.8,7,7088
413.0,590.2,8,7088
430.3,586.5,9,7088
431.0,571.7,10,7088
435.9,574.3,11,7088
438.5,571.7,12,7088
434.4,564.3,13,7088
439.6,563.1,14,7088
443.3,566.5,15,7088
444.4,557.0,16,7088
447.0,556.1,17,7088
447.9,560.7,18,7088
458.1,567.3,19,7088
465.5,556.5,20,7088
476.4,549.6,21,7088
478.4,553.3,22,7088
474.1,557.0,23,7088
480.2,558.8,24,7088
495.0,580.8,25,7089
492.3,590.2,26,7089
495.8,593.9,27,7089
491.3,594.7,28,7090
488.4,597.5,29,7090
498.7,609.2,30,7091
498.0,608.6,31,7091
491.3,605.6,32,7092
483.9,602.0,33,7092
481.0,604.9,34,7092
485.0,608.6,35,7092
512.9,638.1,36,7093
508.3,634.4,37,7093
502.4,631.3,38,7094
491.3,620.3,39,7094
487.6,623.9,40,7094
480.2,616.7,41,7094
477.3,619.7,42,7094
504.9,656.6,43,7095
506.1,655.6,44,7095
501.5,652.9,45,7096
503.4,652.9,46,7096
503.5,671.3,47,7097
511.0,675.0,48,7097
530.9,723.0,49,7098
537.6,719.3,50,7098
534.5,711.9,51,7098
542.4,700.8,52,7098
538.3,689.8,53,7098
542.4,682.4,54,7098
557.8,685.2,55,7098
558.4,689.8,56,7098
554.1,690.8,57,7098
550.4,691.0,58,7098
546.7,683.3,59,7098
543.9,686.1,60,7098
547.3,704.5,61,7098
540.5,715.6,62,7098
539.3,725.7,63,7098
528.9,737.7,64,7098
543.6,759.8,65,7098
543.8,767.2,66,7098
554.7,778.3,67,7098
550.4,779.3,68,7099
544.4,782.0,69,7099
582.8,822.5,70,7100
585.8,818.9,71,7100
576.3,812.7,72,7100
576.3,806.2,73,7100
578.5,804.1,74,7101
576.3,797.3,75,7101
565.2,799.3,76,7101
568.9,805.5,77,7102
574.1,804.1,78,7102
561.5,793.1,79,7103
556.5,782.0,80,7103
546.0,774.6,81,7104
539.3,771.6,82,7104
536.3,774.6,83,7104
543.0,781.2,84,7104
506.1,675.6,85,7105
500.7,675.0,86,7105
520.9,766.0,87,7106
520.9,768.6,88,7106
512.5,767.2,89,7107
509.8,764.5,90,7107
500.0,774.6,91,7107
506.1,780.0,92,7107
490.5,789.3,93,7107
498.5,793.0,94,7107
498.7,797.6,95,7107
498.5,793.0,96,7107
491.3,794.7,97,7108
483.9,809.3,98,7108
476.1,800.4,99,7108
472.8,799.2,100,7108
470.7,804.1,101,7108
469.2,809.3,102,7109
472.8,807.6,103,7109
469.2,817.1,104,7109
463.8,815.2,105,7109
465.5,811.5,106,7109
509.0,697.1,1,7111
511.0,682.4,2,7111
509.3,678.7,3,7111
503.6,678.7,4,7111
509.2,689.8,5,7111
509.7,697.1,1,7113
509.8,678.5,2,7113
503.0,678.7,3,7113
508.9,689.8,4,7113
507.6,697.1,1,7115
510.7,682.4,2,7115
506.09265,678.2578,3,7115
505.7,686.1,4,7115
509.6,689.8,5,7115
508.3,697.1,1,7117
510.9,682.4,2,7117
504.2,678.7,3,7117
509.4,689.8,4,7117
264.2,796.7,1,7119
262.3,795.3,2,7119
261.8,785.7,3,7120
258.9,789.3,4,7120
262.3,781.2,5,7120
261.8,785.7,6,7120
73.9,827.7,1,7122
52.1,841.0,2,7122
59.1,844.0,3,7122
70.2,837.1,4,7122
77.4,822.5,5,7123
81.3,815.9,6,7123
88.3,815.2,7,7124
85.0,806.2,8,7124
81.2,807.8,9,7124
80.1,815.2,10,7124
75.2,815.2,11,7125
72.4,815.2,12,7125
70.2,811.3,13,7126
70.2,812.3,14,7126
494.1,700.8,1,7128
494.3,689.8,2,7128
491.3,686.8,3,7128
484.8,689.8,4,7128
498.0,711.9,5,7129
495.0,701.5,6,7129
493.7,700.8,1,7131
493.9,689.8,2,7131
491.3,687.2,3,7131
485.3,689.8,4,7131
497.5,711.9,5,7132
495.0,701.8,6,7132
493.2,700.8,1,7134
493.6,689.8,2,7134
491.3,687.5,3,7134
485.8,689.8,4,7134
497.1,711.9,5,7135
495.0,702.2,6,7135
29.552855,832.7316,1,7137
48.0,827.3,2,7137
48.0,833.4,3,7138
44.5,829.9,4,7138
44.3,823.6,5,7139
36.1,822.5,6,7139
48.0,820.9,7,7139
51.7,824.3,8,7139
58.0,815.2,9,7139
66.5,815.0,10,7139
70.2,810.8,11,7140
69.5,811.5,12,7140
421.1,596.6,1,7142
415.3,601.2,2,7142
417.4,604.9,3,7142
413.7,607.7,4,7142
402.7,608.6,5,7142
427.2,601.2,6,7143
424.8,595.8,7,7143
421.1,591.1,8,7144
412.7,590.2,9,7144
429.7,586.5,10,7144
430.6,571.7,11,7144
432.2,569.8,12,7144
435.9,573.9,13,7144
438.1,571.7,14,7144
433.9,564.3,15,7144
435.9,562.7,16,7144
443.3,566.0,17,7144
443.6,557.0,18,7144
447.0,555.8,19,7144
448.2,560.7,20,7144
458.1,567.0,21,7144
465.5,553.9,22,7144
476.5,549.2,23,7144
495.0,581.3,24,7145
492.7,590.2,25,7145
496.0,593.9,26,7145
491.3,594.9,27,7146
488.7,597.5,28,7146
498.7,609.3,29,7147
497.8,608.6,30,7147
491.3,605.8,31,7148
483.9,602.3,32,7148
481.3,604.9,33,7148
485.4,608.6,34,7148
512.7,638.1,35,7149
507.8,634.4,36,7149
502.4,631.5,37,7150
491.3,620.6,38,7150
487.6,624.1,39,7150
480.2,617.0,40,7150
477.5,619.7,41,7150
504.5,656.6,42,7151
506.1,655.2,43,7151
501.2,652.9,44,7152
503.7,652.9,45,7152
511.4,675.0,46,7153
506.1,670.3,47,7153
498.7,673.6,48,7153
517.2,689.5,49,7154
514.4,704.5,50,7154
520.9,706.2,51,7154
528.3,725.2,52,7154
537.0,719.3,53,7154
534.1,711.9,54,7154
542.2,700.8,55,7154
538.0,689.8,56,7154
543.0,681.4,57,7154
554.1,691.1,58,7155
550.4,691.4,59,7155
546.7,683.6,60,7155
544.2,686.1,61,7155
547.5,704.5,62,7155
540.9,715.6,63,7155
539.3,726.6,64,7155
529.1,737.7,65,7155
543.8,759.8,66,7155
544.1,767.2,67,7155
554.9,778.3,68,7155
550.4,779.6,69,7156
544.9,782.0,70,7156
582.5,822.5,71,7157
585.2,818.9,72,7157
575.2,811.5,73,7157
576.3,805.7,74,7157
577.9,804.1,75,7158
579.3,800.4,76,7158
576.3,797.4,77,7158
565.2,800.2,78,7158
568.9,806.1,79,7159
568.9,803.2,80,7159
574.7,804.1,81,7159
561.5,793.5,82,7160
556.0,782.0,83,7160
545.7,774.6,84,7161
539.3,771.8,85,7161
536.6,774.6,86,7161
543.0,780.9,87,7161
506.1,675.8,88,7162
500.1,675.0,89,7162
520.9,765.5,90,7163
520.9,769.1,91,7163
512.1,767.2,92,7164
509.8,764.9,93,7164
500.5,774.6,94,7164
506.1,776.9,95,7164
506.1,780.6,96,7164
491.5,789.3,97,7164
499.2,793.0,98,7164
500.1,796.7,99,7164
495.1,800.4,100,7164
497.6,796.7,101,7164
493.0,804.1,102,7165
494.9,800.4,103,7165
495.0,794.5,104,7166
489.9,796.7,105,7166
489.8,804.1,106,7166
483.9,809.8,107,7166
476.5,804.5,108,7166
520.1,734.0,109,7167
519.9,730.3,110,7167
295.52853,753.63324,1,7169
293.6,770.9,2,7169
304.8,770.9,3,7169
307.2,774.6,4,7169
302.9,779.2,5,7169
317.7,780.4,6,7169
325.9,789.3,7,7169
324.5,793.0,8,7169
494.6,700.8,1,7171
494.7,689.8,2,7171
491.3,686.4,3,7171
484.3,689.8,4,7171
498.4,711.9,5,7172
498.4,704.5,6,7172
495.0,701.2,7,7172
504.90768,638.11475,1,7174
535.6,684.4,2,7174
539.3,683.5,3,7174
536.3,678.7,4,7174
539.3,675.9,5,7174
557.8,680.7,6,7174
551.0,663.9,1,7176
551.2,660.2,2,7176
548.2,660.2,3,7176
554.0,667.6,4,7177
554.1,667.1,5,7177
73.9,829.1,1,7179
59.1,834.7,2,7179
52.6,841.0,3,7179
55.4,843.4,4,7179
70.2,836.6,5,7179
77.6,823.0,6,7180
81.3,816.6,7,7180
88.7,832.5,8,7181
81.3,836.2,9,7181
77.6,828.8,10,7181
76.4,815.2,11,7182
73.9,812.9,12,7182
80.7,811.5,13,7183
85.0,805.4,14,7183
88.7,813.6,15,7183
99.7,817.7,16,7183
110.8,810.5,17,7183
108.8,807.8,18,7184
107.1,806.1,19,7184
107.1,810.3,20,7184
492.8,700.8,1,7186
493.2,689.8,2,7186
486.2,689.8,3,7186
496.6,711.9,4,7187
495.0,702.5,5,7187
374.1,748.8,1,7189
372.2,748.8,2,7189
380.3,763.5,3,7190
380.5,757.0,4,7190
378.9,752.5,5,7191
376.8,750.3,6,7191
424.8,604.6,1,7193
421.1,608.3,2,7193
408.0,608.6,3,7193
402.7,612.3,4,7193
428.2,601.2,5,7194
424.8,594.3,6,7194
421.6,597.5,7,7194
421.1,590.3,8,7195
413.7,589.9,9,7195
428.5,589.5,10,7195
431.7,586.5,11,7195
431.8,571.7,12,7195
435.9,575.0,13,7195
439.2,571.7,14,7195
435.9,563.9,15,7195
443.3,567.5,16,7195
447.0,556.7,17,7195
447.3,560.7,18,7195
458.1,567.8,19,7195
476.5,552.3,20,7195
473.3,557.0,21,7195
480.8,560.7,22,7195
480.5,575.4,23,7195
483.9,578.8,24,7195
499.1,579.1,25,7195
491.8,582.8,26,7195
491.7,590.2,27,7195
495.2,593.9,28,7195
498.7,597.3,29,7196
498.2,597.5,30,7196
491.3,594.1,31,7197
487.9,597.5,32,7197
491.1,593.9,33,7197
491.3,601.0,34,7198
495.6,604.9,35,7198
502.4,608.4,36,7199
498.7,608.8,37,7199
491.3,605.1,38,7200
483.9,601.5,39,7200
480.5,604.9,40,7200
484.2,608.6,41,7200
495.0,615.8,42,7201
506.4,630.7,43,7201
513.5,634.3,44,7202
513.5,638.4,45,7202
509.8,634.6,46,7202
502.4,630.9,47,7203
491.3,619.9,48,7203
487.6,623.5,49,7203
480.2,616.2,50,7203
476.8,619.7,51,7203
480.0,616.0,52,7203
480.2,626.9,53,7204
491.3,637.9,54,7204
495.0,634.4,55,7204
491.3,637.9,56,7204
495.0,641.5,57,7204
498.7,638.4,58,7204
491.6,649.2,59,7204
495.0,652.6,60,7205
499.0,660.2,61,7205
506.1,660.4,62,7206
