longitude,latitude,area,type
1.404,52.245,5415,graveyard
1.390,52.232,4967,graveyard
-1.123,51.900,7157,graveyard
-2.598,54.204,10589,graveyard
-1.060,51.904,3673,graveyard
-2.531,51.971,2099,graveyard
-1.034,51.934,5350,graveyard
-3.908,52.667,2494,graveyard
-3.239,50.680,3575,graveyard
-1.626,51.911,5676,graveyard
-1.596,51.919,6876,graveyard
-1.488,51.113,2255,graveyard
-1.584,51.951,3049,graveyard
1.545,52.648,2653,graveyard
-1.449,51.275,3364,graveyard
-2.501,51.992,6383,graveyard
-2.605,54.730,4748,graveyard
-4.486,55.916,4345,graveyard
-1.691,53.072,3929,graveyard
-2.330,57.159,9523,graveyard
-1.280,52.976,3191,graveyard
-1.424,53.860,9360,graveyard
-1.752,52.353,6302,graveyard
-1.641,51.721,4262,graveyard
-1.637,52.968,9175,graveyard
-4.969,51.800,9266,graveyard
-3.773,56.069,7978,graveyard
-1.576,51.410,3356,graveyard
-0.659,53.275,3119,graveyard
-2.460,55.708,9020,graveyard
0.248,51.556,5564,graveyard
-3.770,53.083,4008,graveyard
-1.549,51.728,6302,graveyard
-2.604,52.632,5005,graveyard
-2.557,52.705,4123,graveyard
-3.324,56.352,2061,graveyard
-6.493,57.059,796,graveyard
-3.294,56.376,135,graveyard
-2.567,52.019,5698,graveyard
-0.165,52.676,16472,graveyard
-3.157,52.697,5675,graveyard
-1.148,52.952,1918,graveyard
-2.647,55.683,5455,graveyard
-0.779,54.542,3221,graveyard
-0.778,54.544,16153,graveyard
-2.566,51.995,2802,graveyard
-3.665,50.810,608,graveyard
-2.009,52.489,894,graveyard
1.725,52.579,10693,graveyard
-0.808,51.691,3939,graveyard
1.055,52.339,4052,graveyard
-3.151,51.849,1832,graveyard
-0.884,52.169,2651,graveyard
-1.881,51.561,1908,graveyard
-3.266,56.278,10267,graveyard
-2.584,55.743,3799,graveyard
-1.614,51.773,3720,graveyard
-0.945,51.710,2492,graveyard
-0.966,51.673,5559,graveyard
-3.100,52.436,5396,graveyard
-2.645,52.039,2790,graveyard
-2.491,51.256,1561,graveyard
-2.474,52.735,1407,graveyard
-2.821,55.568,2826,graveyard
-2.627,52.034,2929,graveyard
-2.258,55.722,5016,graveyard
-1.067,51.618,5780,graveyard
-3.290,51.947,2156,graveyard
-4.197,51.020,8192,graveyard
-1.803,53.053,3371,graveyard
-4.185,56.698,4445,graveyard
-0.457,50.916,9873,graveyard
-1.617,51.866,3400,graveyard
-1.038,51.581,2349,graveyard
-3.966,50.417,6863,graveyard
-0.025,53.159,1023,graveyard
-1.325,51.701,2544,graveyard
-2.574,56.852,2863,graveyard
-2.955,52.679,3570,graveyard
-4.000,50.348,5873,graveyard
-3.804,50.860,3097,graveyard
-3.801,50.862,1396,graveyard
-2.656,52.066,2944,graveyard
-2.658,52.067,3515,graveyard
-2.074,54.745,4521,graveyard
-3.064,51.747,9492,graveyard
-7.248,54.767,2869,graveyard
-1.623,52.288,4309,graveyard
-0.174,51.261,955,graveyard
-0.450,50.954,4902,graveyard
-3.887,56.626,2044,graveyard
-0.394,52.575,1445,graveyard
-2.844,52.621,2318,graveyard
-2.591,55.389,2975,graveyard
-0.747,51.416,1282,graveyard
-2.884,53.790,6457,graveyard
-3.851,51.721,4214,graveyard
-3.866,51.738,1190,graveyard
-3.845,51.714,5491,graveyard
-2.474,55.464,6735,graveyard
-2.887,53.793,4873,graveyard
-2.871,53.784,7427,graveyard
-6.073,54.829,3032,graveyard
-0.863,53.000,2176,graveyard
-0.898,53.008,2657,graveyard
-2.981,51.942,4371,graveyard
-5.624,57.212,1368,graveyard
-0.895,50.927,2995,graveyard
-0.056,53.242,2708,graveyard
-3.291,51.925,998,graveyard
-7.035,54.929,1837,graveyard
-3.264,56.544,8016,graveyard
0.169,52.222,2615,graveyard
-2.696,52.658,4885,graveyard
-0.780,51.690,3249,graveyard
-2.474,52.780,4249,graveyard
-2.014,52.878,3313,graveyard
-2.748,52.647,5216,graveyard
-3.162,56.588,3976,graveyard
-2.859,52.791,7492,graveyard
-6.146,54.408,2917,graveyard
-6.149,54.417,2847,graveyard
-6.152,54.415,4659,graveyard
-3.792,50.281,6103,graveyard
-3.844,50.250,4911,graveyard
-1.962,52.350,10585,graveyard
-1.989,53.830,472,graveyard
-1.639,54.445,4669,graveyard
-6.241,54.402,773,graveyard
-0.953,51.603,2516,graveyard
-3.318,53.083,3059,graveyard
-1.121,51.664,2723,graveyard
-2.112,55.795,3729,graveyard
-1.897,55.402,10572,graveyard
-2.493,52.132,8730,graveyard
-3.170,51.080,1921,graveyard
-4.217,55.924,1081,graveyard
-1.280,52.549,3875,graveyard
-0.284,51.947,1701,graveyard
-3.990,51.793,1539,graveyard
-3.986,51.792,4231,graveyard
-1.285,52.214,5650,graveyard
0.399,52.750,5454,graveyard
-1.888,53.106,6269,graveyard
-2.488,51.343,3899,graveyard
-0.927,53.977,5627,graveyard
-0.885,50.969,7869,graveyard
-2.558,52.387,593,graveyard
-1.331,52.599,3948,graveyard
-2.788,52.760,5362,graveyard
-3.806,53.039,3095,graveyard
-0.927,51.715,3068,graveyard
-0.950,51.685,4262,graveyard
-1.037,51.652,1937,graveyard
-1.020,51.688,4069,graveyard
-1.788,52.168,2716,graveyard
-4.001,56.584,4736,graveyard
1.202,52.352,10674,graveyard
-1.862,53.242,1650,graveyard
1.212,52.365,5034,graveyard
-0.666,53.686,2724,graveyard
-3.049,54.749,5881,graveyard
-2.573,51.510,2732,graveyard
-5.010,56.951,1253,graveyard
-2.324,50.818,3369,graveyard
-1.626,52.211,4957,graveyard
-2.226,52.756,4998,graveyard
-4.527,52.934,7663,graveyard
-0.232,51.854,5978,graveyard
-3.229,56.444,940,graveyard
1.160,52.294,2362,graveyard
1.411,52.380,3337,graveyard
-0.315,51.898,5534,graveyard
1.299,52.185,3159,graveyard
-1.306,51.644,6966,graveyard
-2.367,54.108,4803,graveyard
-1.100,51.644,2695,graveyard
-1.069,51.710,7689,graveyard
-3.254,56.428,1737,graveyard
-4.007,51.822,11150,graveyard
-3.982,51.844,1363,graveyard
1.145,52.757,3538,graveyard
-3.541,55.886,4286,graveyard
1.633,52.708,10118,graveyard
-0.989,52.397,6292,graveyard
-1.308,50.991,8067,graveyard
-1.654,54.221,11579,graveyard
-2.858,53.344,3125,graveyard
1.640,52.749,1268,graveyard
-1.535,53.849,8413,graveyard
-1.447,52.256,2954,graveyard
-1.016,52.975,7732,graveyard
0.114,52.211,1134,graveyard
-1.983,55.650,8258,graveyard
-4.652,52.115,3494,graveyard
-4.655,52.115,3693,graveyard
-3.019,55.540,8126,graveyard
0.118,52.209,1182,graveyard
-3.734,56.159,281,graveyard
-6.446,55.102,4310,graveyard
-1.617,52.207,2835,graveyard
-2.875,53.535,1087,graveyard
-2.755,50.941,3590,graveyard
0.135,51.299,6356,graveyard
-1.042,52.946,3341,graveyard
-3.010,53.803,21378,graveyard
-1.662,52.205,5027,graveyard
-0.243,52.147,4274,graveyard
-0.126,52.066,6729,graveyard
-0.154,52.042,7394,graveyard
-1.381,51.968,2319,graveyard
-1.459,51.977,3022,graveyard
-0.060,52.079,3210,graveyard
-0.776,50.907,2108,graveyard
-0.098,52.085,2745,graveyard
-0.080,52.129,1998,graveyard
-1.824,52.292,2575,graveyard
-0.065,52.135,3279,graveyard
-0.085,52.182,3846,graveyard
-1.836,52.281,1698,graveyard
-0.982,50.917,688,graveyard
-1.429,51.589,3452,graveyard
-4.286,57.633,3314,graveyard
-4.582,52.853,1797,graveyard
-0.438,51.693,160,graveyard
-0.438,51.694,53,graveyard
-0.438,51.693,385,graveyard
-0.439,51.693,2259,graveyard
-1.626,53.225,9545,graveyard
-4.127,57.585,6492,graveyard
0.626,52.523,2159,graveyard
-2.856,55.093,6048,graveyard
-1.060,52.908,1212,graveyard
-0.560,51.455,5660,graveyard
0.130,52.146,3981,graveyard
-2.157,52.268,4386,graveyard
0.122,52.144,5429,graveyard
0.261,52.221,5182,graveyard
-1.610,52.905,2519,graveyard
-2.772,56.203,8458,graveyard
-4.281,55.947,2261,graveyard
-1.044,52.912,3015,graveyard
-3.229,51.123,3848,graveyard
-0.514,50.831,2982,graveyard
-1.346,53.894,8495,graveyard
-1.353,53.891,4566,graveyard
-2.559,52.121,6672,graveyard
0.244,52.241,845,graveyard
-2.640,51.739,4984,graveyard
-1.854,52.165,6643,graveyard
0.397,52.757,4825,graveyard
-2.890,52.627,1640,graveyard
-1.595,51.807,3720,graveyard
-1.605,51.807,707,graveyard
1.052,52.560,5204,graveyard
-1.646,51.611,4886,graveyard
0.957,52.604,3447,graveyard
-1.661,52.533,6588,graveyard
-3.617,57.321,17992,graveyard
-3.650,57.276,5603,graveyard
-0.448,51.711,15060,graveyard
0.193,52.264,1629,graveyard
-0.069,52.255,7506,graveyard
-6.152,54.413,2797,graveyard
-3.903,51.753,1622,graveyard
-0.417,51.708,15923,graveyard
0.841,52.117,6101,graveyard
0.167,52.244,1878,graveyard
-4.031,50.491,2645,graveyard
0.148,52.359,3798,graveyard
-1.531,53.584,18306,graveyard
-0.902,51.662,7940,graveyard
-2.635,52.088,4176,graveyard
-1.271,52.459,2481,graveyard
0.276,52.237,3290,graveyard
0.395,52.310,5728,graveyard
0.391,52.310,418,graveyard
0.406,52.282,2608,graveyard
0.438,52.301,5461,graveyard
-3.272,51.147,5469,graveyard
0.411,52.343,3707,graveyard
-0.315,51.680,5580,graveyard
-1.564,52.212,4063,graveyard
0.337,52.334,4944,graveyard
-0.929,52.904,4687,graveyard
-3.833,50.316,8134,graveyard
-7.359,54.184,9729,graveyard
-1.517,51.897,1737,graveyard
-1.654,52.479,2400,graveyard
0.740,51.356,10374,graveyard
-0.350,51.536,3845,graveyard
-1.623,52.571,4172,graveyard
-0.348,53.596,2560,graveyard
-5.806,54.593,4385,graveyard
-2.237,55.702,1853,graveyard
-2.202,52.966,1554,graveyard
-3.352,55.743,4128,graveyard
-2.449,51.290,18222,graveyard
-1.371,52.541,6398,graveyard
-2.309,52.942,4918,graveyard
-7.431,54.297,5456,graveyard
-1.741,52.583,4920,graveyard
0.260,52.399,4471,graveyard
-2.466,52.161,2840,graveyard
-2.204,51.001,3889,graveyard
-2.928,52.376,1098,graveyard
-2.344,57.084,2446,graveyard
-2.344,57.084,3740,graveyard
-0.827,51.341,7349,graveyard
-2.100,53.717,4285,graveyard
-2.308,57.077,1236,graveyard
-2.050,53.884,5432,graveyard
-0.295,51.645,1600,graveyard
-3.617,57.314,3793,graveyard
-3.185,57.162,1150,graveyard
-2.366,53.033,3713,graveyard
0.185,52.242,3621,graveyard
-2.427,52.902,2270,graveyard
-0.041,52.319,2991,graveyard
-2.194,55.750,5166,graveyard
-0.369,51.544,3545,graveyard
-1.832,53.360,682,graveyard
-2.179,55.722,4630,graveyard
-5.284,55.701,3673,graveyard
-0.881,51.342,3825,graveyard
-2.816,54.792,6862,graveyard
0.075,51.410,8936,graveyard
0.072,51.408,3165,graveyard
-0.839,52.321,3547,graveyard
-0.825,52.340,2151,graveyard
-0.554,51.814,9277,graveyard
-0.810,52.330,1551,graveyard
-0.873,52.346,2859,graveyard
-0.848,52.351,3057,graveyard
-0.888,52.364,3164,graveyard
-0.895,52.307,3758,graveyard
-0.841,52.561,2482,graveyard
-0.846,52.596,2016,graveyard
-0.611,52.607,1527,graveyard
-0.636,52.597,2785,graveyard
-2.399,54.536,3066,graveyard
-2.386,54.534,6273,graveyard
-2.639,51.563,1990,graveyard
-0.738,52.364,3150,graveyard
-1.238,51.727,3478,graveyard
-2.217,51.027,6668,graveyard
-0.702,52.112,5333,graveyard
-1.545,55.233,3439,graveyard
-1.752,50.992,1353,graveyard
-1.609,53.704,12543,graveyard
-2.399,52.195,2928,graveyard
1.380,52.176,5923,graveyard
1.313,52.243,5100,graveyard
-1.697,50.828,6495,graveyard
-3.730,51.563,7395,graveyard
1.423,52.203,6047,graveyard
1.109,52.641,3761,graveyard
0.320,53.196,4687,graveyard
-5.200,56.108,2820,graveyard
-3.186,54.742,4126,graveyard
1.430,52.177,6039,graveyard
0.217,53.123,10628,graveyard
-0.718,53.060,3585,graveyard
-1.144,51.381,4703,graveyard
-1.558,52.423,6425,graveyard
0.243,53.161,9174,graveyard
-3.151,56.464,437,graveyard
0.945,52.754,10809,graveyard
1.335,52.398,5442,graveyard
-0.687,54.150,2472,graveyard
-0.655,50.938,742,graveyard
-1.036,51.038,3662,graveyard
-3.079,50.989,1425,graveyard
0.313,52.082,4336,graveyard
-0.591,54.229,6237,graveyard
-2.555,52.234,1569,graveyard
-0.301,51.553,6905,graveyard
0.282,53.303,2504,graveyard
-1.307,52.603,4409,graveyard
0.370,52.057,4279,graveyard
-8.090,54.418,6492,graveyard
-1.762,52.443,4173,graveyard
-7.639,54.296,2408,graveyard
-3.023,53.756,10531,graveyard
-5.790,56.540,18643,graveyard
0.133,52.208,2187,graveyard
0.140,52.209,1305,graveyard
-1.566,51.240,1551,graveyard
-3.195,50.934,4405,graveyard
-2.412,52.082,2450,graveyard
-2.416,52.771,5787,graveyard
-4.007,56.201,1073,graveyard
-2.566,52.382,2910,graveyard
-2.364,55.735,5355,graveyard
-1.566,52.304,3976,graveyard
-2.204,51.391,4203,graveyard
-2.446,52.088,4944,graveyard
0.708,52.706,3141,graveyard
-7.623,54.343,30614,graveyard
-3.925,57.124,1600,graveyard
-1.950,50.643,1449,graveyard
-2.469,52.117,1104,graveyard
-2.583,57.386,3609,graveyard
-3.664,50.402,2671,graveyard
-2.054,54.848,3509,graveyard
-4.234,58.364,1039,graveyard
-3.774,58.559,1568,graveyard
-3.880,57.161,2457,graveyard
-3.204,58.318,4300,graveyard
-3.497,58.184,906,graveyard
1.646,52.543,2742,graveyard
-1.330,53.199,10038,graveyard
-3.169,51.442,9424,graveyard
0.233,52.120,3604,graveyard
-2.365,53.377,13058,graveyard
-1.298,51.088,4298,graveyard
-0.593,51.862,11138,graveyard
-3.833,55.940,4260,graveyard
-2.228,55.664,13600,graveyard
-1.268,51.752,3410,graveyard
-1.607,51.176,2732,graveyard
-7.636,54.346,10949,graveyard
-0.557,53.210,5465,graveyard
-0.593,51.877,5271,graveyard
-1.886,52.242,3268,graveyard
-1.840,53.852,1881,graveyard
-1.879,52.243,2506,graveyard
-1.879,52.242,631,graveyard
-1.875,52.257,1200,graveyard
0.846,52.740,4810,graveyard
1.721,52.540,5147,graveyard
-3.858,51.882,4671,graveyard
-7.715,54.468,3750,graveyard
-1.921,52.196,1703,graveyard
-3.879,55.217,3169,graveyard
-1.553,53.134,18623,graveyard
-3.438,52.922,2381,graveyard
-3.441,52.922,5413,graveyard
-5.804,56.749,4469,graveyard
-1.208,52.590,2584,graveyard
-6.402,57.322,3613,graveyard
-1.769,52.165,1407,graveyard
1.693,52.575,9246,graveyard
-1.740,52.533,7880,graveyard
-2.149,55.779,4413,graveyard
-3.417,56.560,1322,graveyard
-5.336,58.202,863,graveyard
-1.711,55.417,7461,graveyard
-1.821,55.376,3102,graveyard
-1.687,54.874,47217,graveyard
-1.956,55.314,1245,graveyard
-1.910,55.309,4305,graveyard
-0.700,52.220,3357,graveyard
-0.997,52.870,3761,graveyard
-1.802,55.669,5506,graveyard
-4.386,55.878,7584,graveyard
0.129,51.335,4480,graveyard
-0.898,54.101,4357,graveyard
-1.833,55.469,5125,graveyard
1.641,52.378,5498,graveyard
1.620,52.355,7933,graveyard
1.652,52.314,6733,graveyard
-6.927,54.497,6241,graveyard
-1.294,52.627,3446,graveyard
1.656,52.345,16050,graveyard
-1.447,52.320,2963,graveyard
-1.628,55.399,4898,graveyard
-1.869,54.968,3999,graveyard
-1.626,52.517,5221,graveyard
-3.618,50.667,1792,graveyard
0.354,51.249,3826,graveyard
-0.869,52.809,3447,graveyard
-2.186,51.765,2496,graveyard
-1.985,53.431,8281,graveyard
-2.124,53.187,2929,graveyard
-0.983,52.913,3706,graveyard
-1.130,50.978,4957,graveyard
-2.548,54.184,3512,graveyard
-2.872,53.784,4171,graveyard
-2.872,53.781,1265,graveyard
-2.886,53.781,2774,graveyard
-1.036,52.987,2799,graveyard
-2.898,55.838,2678,graveyard
-4.050,57.080,1303,graveyard
-4.412,56.975,1539,graveyard
-3.695,50.542,1645,graveyard
-1.486,53.268,6744,graveyard
-1.632,54.972,11669,graveyard
-2.698,52.335,3654,graveyard
-7.633,54.471,2417,graveyard
-0.886,53.043,2119,graveyard
-1.880,52.507,14228,graveyard
-4.873,56.701,157,graveyard
-2.299,53.550,22087,graveyard
-6.950,55.046,7657,graveyard
-2.287,53.529,8142,graveyard
-2.288,53.529,15917,graveyard
-0.112,51.505,164,graveyard
-4.233,52.247,4282,graveyard
-0.274,50.833,7733,graveyard
-3.957,50.725,1997,graveyard
0.936,51.289,13315,graveyard
0.087,51.802,3525,graveyard
0.963,51.244,4860,graveyard
1.005,51.161,2620,graveyard
1.018,51.256,4896,graveyard
0.951,51.216,5935,graveyard
0.433,51.117,9583,graveyard
0.609,51.363,10459,graveyard
-0.105,52.321,1967,graveyard
-0.119,52.324,2831,graveyard
0.427,51.091,4155,graveyard
1.623,52.488,3206,graveyard
-1.543,52.502,3943,graveyard
-0.951,51.972,4873,graveyard
-3.188,54.355,1204,graveyard
-3.235,54.328,907,graveyard
-3.235,54.328,1125,graveyard
-3.573,51.910,2367,graveyard
-3.565,51.939,6500,graveyard
-1.372,52.543,2882,graveyard
-4.167,55.106,5829,graveyard
-2.973,52.095,3170,graveyard
-5.183,50.237,943,graveyard
0.051,52.455,3269,graveyard
-4.438,50.601,4320,graveyard
0.085,52.536,5764,graveyard
-4.539,50.632,4099,graveyard
-4.513,50.605,4643,graveyard
-4.507,50.629,2096,graveyard
-4.458,50.614,1542,graveyard
-1.459,52.998,5489,graveyard
-1.398,52.506,3586,graveyard
-1.990,55.737,4541,graveyard
-3.393,50.712,2449,graveyard
-1.095,51.823,2756,graveyard
-1.115,52.371,4807,graveyard
-4.558,50.482,2406,graveyard
-0.159,50.954,18456,graveyard
-3.807,50.544,2006,graveyard
-1.726,51.878,3236,graveyard
-1.435,52.459,1489,graveyard
-1.601,55.150,19374,graveyard
-3.061,50.772,4127,graveyard
-4.601,50.493,2361,graveyard
-3.032,50.777,3607,graveyard
-2.020,54.974,3126,graveyard
-2.417,50.645,5206,graveyard
-2.784,51.850,1626,graveyard
-0.095,50.971,5587,graveyard
-1.678,53.213,8227,graveyard
-1.496,53.729,1767,graveyard
-1.759,55.566,4754,graveyard
-1.830,55.600,9139,graveyard
-2.467,56.676,612,graveyard
-0.469,52.367,4118,graveyard
-4.711,52.804,5656,graveyard
-0.331,52.331,2439,graveyard
-0.299,52.332,2968,graveyard
-0.215,52.288,3747,graveyard
-1.754,51.831,3248,graveyard
-3.373,52.980,6517,graveyard
-3.406,52.960,4118,graveyard
-0.256,52.279,3607,graveyard
-2.905,52.054,3054,graveyard
-1.359,52.453,3357,graveyard
-2.798,51.649,1296,graveyard
0.735,52.669,5628,graveyard
-0.267,52.227,7745,graveyard
-0.268,52.224,2874,graveyard
-2.092,52.514,13817,graveyard
-2.095,52.513,4209,graveyard
-1.739,52.742,1334,graveyard
-2.643,51.956,4928,graveyard
0.925,52.374,2705,graveyard
-5.436,50.189,3944,graveyard
0.234,52.117,2500,graveyard
-4.471,50.487,5929,graveyard
-8.090,54.481,2719,graveyard
-2.689,51.870,2713,graveyard
-2.734,51.915,4808,graveyard
0.955,52.378,4085,graveyard
0.639,51.348,3452,graveyard
0.204,52.132,4196,graveyard
0.543,51.757,2570,graveyard
-0.528,51.770,2387,graveyard
-1.009,52.348,3226,graveyard
0.318,52.133,12604,graveyard
-1.482,53.088,7301,graveyard
-3.043,57.483,2154,graveyard
-0.991,52.340,2755,graveyard
0.466,52.191,6176,graveyard
0.488,52.227,2390,graveyard
0.488,52.227,1566,graveyard
0.465,52.220,3213,graveyard
0.402,52.245,3104,graveyard
-1.051,50.855,7339,graveyard
-6.350,49.893,1015,graveyard
1.438,52.456,6701,graveyard
0.992,52.405,613,graveyard
-6.704,54.251,11946,graveyard
-6.525,54.217,4056,graveyard
0.996,52.396,10327,graveyard
-4.301,57.872,2721,graveyard
0.244,52.434,3532,graveyard
-1.473,52.320,2317,graveyard
-1.476,52.288,4302,graveyard
-0.850,51.008,2894,graveyard
-1.455,52.310,2170,graveyard
0.085,52.508,6223,graveyard
0.062,52.495,11124,graveyard
-2.708,55.563,3844,graveyard
-0.726,50.995,6231,graveyard
-0.722,51.048,7265,graveyard
-1.304,51.914,3177,graveyard
0.264,52.398,286,graveyard
0.264,52.399,529,graveyard
-2.634,51.946,2409,graveyard
1.615,52.669,3922,graveyard
-2.583,53.372,4987,graveyard
0.872,52.750,1621,graveyard
-0.963,52.925,2029,graveyard
-2.665,53.747,5868,graveyard
-1.045,51.542,4072,graveyard
-2.622,51.814,6472,graveyard
-2.632,52.392,3176,graveyard
-2.351,50.671,2891,graveyard
1.253,52.767,3177,graveyard
-1.062,54.247,4981,graveyard
-2.671,55.538,1692,graveyard
-1.881,52.207,5098,graveyard
-2.234,50.800,4845,graveyard
-2.811,51.228,6720,graveyard
-3.372,53.061,391,graveyard
-3.326,51.129,2034,graveyard
-0.348,52.010,4848,graveyard
-0.380,52.011,1319,graveyard
-0.365,51.993,11642,graveyard
-0.422,51.962,4027,graveyard
-0.375,51.925,6198,graveyard
-1.966,52.920,8397,graveyard
-1.958,52.883,1856,graveyard
-0.395,51.961,4180,graveyard
-0.394,51.983,2120,graveyard
0.346,52.417,1355,graveyard
0.174,52.481,2946,graveyard
-4.233,57.563,2227,graveyard
-2.601,55.516,8087,graveyard
-1.762,52.219,3982,graveyard
-1.785,52.209,1474,graveyard
-2.197,51.410,1080,graveyard
-2.179,51.416,1116,graveyard
-7.131,54.412,4474,graveyard
-0.133,52.556,6173,graveyard
-0.129,52.556,6469,graveyard
-0.528,52.008,2576,graveyard
-0.445,51.946,4097,graveyard
-1.917,53.128,2354,graveyard
-0.957,52.103,8517,graveyard
-2.653,51.810,3215,graveyard
-4.209,51.185,1587,graveyard
0.520,52.416,7900,graveyard
-0.676,53.943,5592,graveyard
-3.266,55.058,2672,graveyard
-0.084,51.510,162,graveyard
-6.384,54.469,8501,graveyard
-0.823,54.011,2814,graveyard
-0.636,54.034,1300,graveyard
-1.719,55.608,12,graveyard
-1.852,52.194,2227,graveyard
-1.089,51.265,260,graveyard
-1.089,51.265,499,graveyard
-1.089,51.265,322,graveyard
-0.334,54.039,3413,graveyard
-0.405,53.982,1739,graveyard
