formOfNode,longitude,latitude
junction,-4.060293026138914,52.85447913718645
junction,-4.060290090962913,52.854545721221555
junction,-4.041945657813916,52.8549292049289
source,-4.059716057545568,52.85499812999648
source,-4.049606084243268,52.85552542370278
source,-4.062267013819951,52.855368853068086
source,-4.661317290714231,52.82897128918735
source,-4.607467825703867,52.831375805934606
source,-4.60711246822476,52.832355823967276
source,-4.586564272226076,52.833010205133604
junction,-4.601905289591515,52.833152727003935
source,-4.589848319255479,52.83547930413809
junction,-4.589681109217001,52.83551388651615
junction,-4.589719273581822,52.83891882192373
junction,-4.578403620917812,52.84114494320455
source,-4.5960364350348,52.84076463703668
junction,-4.585183604004319,52.842385203800696
source,-4.610830842373085,52.842065718725955
junction,-4.585933766109227,52.846515188440094
junction,-4.581195515441444,52.846839477108674
junction,-4.602038717363783,52.84731196992566
source,-4.611639313360828,52.84739569098921
junction,-4.608969710306565,52.84811263360345
junction,-4.596272223599321,52.84891683359659
source,-4.613115570030894,52.848586087248535
junction,-4.5802421162032045,52.84980990453706
junction,-4.601757429326184,52.85074045561497
source,-4.6013750067106125,52.85097966287359
source,-4.629410623070711,52.850978779607956
junction,-4.605193153386503,52.85251532997166
source,-4.579073378808582,52.8531412599281
source,-4.624729983985786,52.85338534361626
junction,-4.622748849658968,52.854416916936906
source,-4.618696759239672,52.85658912731375
junction,-4.618892320300749,52.85669622105105
junction,-4.614697196426316,52.85830010093833
source,-4.6604778801127535,52.85734501916969
junction,-4.106628675534736,52.82734341288823
source,-4.10066258373948,52.82820129578065
junction,-4.108744009096909,52.82909137092125
source,-4.1062634277040635,52.83018226178403
junction,-4.114352461539445,52.83239836560847
source,-4.113606154957294,52.83245922506761
source,-4.108625416453397,52.83438642662157
junction,-4.10900033561136,52.83458961457901
source,-4.123782532864381,52.83468154674561
source,-4.119112776210888,52.835118747402575
source,-4.097125292030951,52.83825894233238
source,-4.095610517636976,52.853557225539134
source,-4.108664385551261,52.8577803371403
junction,-4.109461931863417,52.8610383582669
source,-4.108755078223805,52.86126436632855
junction,-4.108828492894376,52.86136295217177
source,-4.103910421642082,52.86319584042844
source,-4.10074558234971,52.86331519589518
source,-4.082235879360246,52.825635045207896
junction,-4.0720612931769855,52.830684592594245
source,-4.0721401114156075,52.83085278651298
junction,-4.069441971305293,52.83181021519008
source,-4.062044372487536,52.833580491625206
junction,-4.062264916421278,52.83365739777849
source,-4.0697140814608765,52.83367685572848
junction,-4.064952896533492,52.834241727105315
junction,-4.092027595120691,52.836509901949974
source,-4.091309432611818,52.83856091728565
junction,-4.065993330079673,52.84106216142586
junction,-4.066004279970021,52.84109263003603
junction,-4.065665388735628,52.84129803973812
source,-4.061962645957984,52.841675144123535
source,-4.049448154579527,52.842535782210355
source,-4.069505121199345,52.842609724955956
source,-4.06952243602858,52.842748963099844
junction,-4.06740914976897,52.84292165357645
junction,-4.052168183273001,52.84345476299302
source,-4.086004455651883,52.843444168456344
junction,-4.088017697352989,52.84343096877896
junction,-4.051341328499477,52.84474811282764
junction,-4.071665818182077,52.84572192584969
junction,-4.089349361367262,52.845551347179814
junction,-4.069110663677184,52.84619249760069
source,-4.08958371284279,52.84651312533764
source,-4.505530760668827,52.82456402568286
junction,-4.5153423403839215,52.841767656097176
source,-4.501625658675056,52.84507744748597
junction,-4.493842367281846,52.85139485652213
junction,-4.4936601466268815,52.85160774306247
source,-4.492802309440521,52.85235292622964
source,-4.492438396967985,52.8526820238332
junction,-4.49334518903941,52.85290952492062
source,-4.496324333728476,52.853899094637576
source,-4.496960296222226,52.8567012825919
source,-4.506949290193734,52.858329110255326
source,-4.734605953398416,52.815162420129816
outlet,-4.71545828226922,52.803570038891166
junction,-4.71189075433256,52.80449514217414
source,-4.713205483668236,52.83397066649283
junction,-4.701943240997834,52.839368159375546
source,-4.694754258366553,52.84635919428642
outlet,-4.691461225135616,52.86415821272844
junction,-4.688047031891507,52.840904794605144
source,-4.685507711432484,52.83979963013868
source,-4.684318107923689,52.84088042475553
junction,-4.682538791127209,52.821316680905596
source,-4.679351668200952,52.856366948619375
source,-4.674645580465681,52.829350768413626
junction,-4.672951179495597,52.82039320763775
source,-4.669906770223697,52.82044541157931
outlet,-4.670642085836009,52.877146654647035
junction,-4.6668133828984715,52.826123260346634
source,-4.663063850000803,52.84145017365863
junction,-4.082644690585146,52.814878186591386
source,-4.071338797167016,52.81515839500678
source,-4.048255495203004,52.815943276645974
source,-4.074916265601277,52.816807231079
junction,-4.0635842881418816,52.819310359297546
source,-4.063430051231877,52.81955696802815
junction,-4.0603293127276565,52.81968305494133
source,-4.0592158849087605,52.819770088144395
junction,-4.046992324516885,52.82006316978718
junction,-4.043955077349237,52.82023448556128
junction,-4.090403947884359,52.819531788590176
junction,-4.090336435167677,52.81953828286943
junction,-4.04800753461607,52.82036743651465
source,-4.047679983992478,52.82052521777464
junction,-4.053031108418093,52.82051006163626
source,-4.088980053144179,52.81994267499661
junction,-4.058148953554411,52.82101982940822
junction,-4.074361572019534,52.821004231745036
junction,-4.056223133719304,52.82161767703685
source,-4.058668118328515,52.821691620332096
junction,-4.085153465479996,52.821894333799385
junction,-4.069316631269624,52.82235431137721
source,-4.0841978240485375,52.82234467348112
source,-4.0569536393998,52.82315362298102
source,-4.049029913179715,52.824705824461624
junction,-4.082445429242518,52.82419451089151
junction,-4.079075011515074,52.8249795563735
source,-4.111066238971823,52.814360990253604
junction,-4.111200716767539,52.81457285474083
source,-4.140749311100163,52.81436231777691
junction,-4.113197138949854,52.81536287078242
junction,-4.110442292998544,52.816530132329824
source,-4.109395486393994,52.81669917083363
junction,-4.138511347788789,52.81680700023012
source,-4.137015208695261,52.81754030355896
junction,-4.1371938174753815,52.81755695641744
source,-4.134272992107805,52.8182890883273
junction,-4.134389697008331,52.81879885312506
junction,-4.1377501919807305,52.81902902897441
source,-4.132689003290699,52.81926442873246
junction,-4.112865355633012,52.82065481981844
source,-4.104682075475406,52.822766622905974
source,-4.116558171563524,52.82318688024551
junction,-4.105867446364189,52.82360243738051
source,-4.119807054433356,52.824591995411105
junction,-4.121477099543899,52.824623553733005
junction,-4.119893115910786,52.82498157004063
source,-4.043150464554,52.81466009105149
junction,-4.0431633883763,52.820619269751084
source,-4.041092421637049,52.81839071957963
junction,-4.040977526903381,52.81869092686296
junction,-4.040494928610265,52.81853945854588
source,-4.040326959432381,52.81841971047969
source,-4.040167367265842,52.820357042681934
junction,-4.035864362900278,52.81480764821657
junction,-4.030616437538354,52.815248148472925
junction,-4.026427055155368,52.81581248640547
junction,-4.02407519855564,52.81689711425925
source,-4.022457442945229,52.83453579354545
source,-4.018619566452222,52.828140896604864
source,-4.018521532746928,52.82652617502853
junction,-4.017929610741017,52.8256655619284
junction,-4.0162116233745335,52.81949830748521
junction,-4.0156609860200225,52.81973801166581
source,-4.015219144355543,52.819971639564685
junction,-4.013910550209065,52.822964373561895
source,-4.0118052394701325,52.82815602532337
junction,-4.011471740030411,52.82386204117952
junction,-4.005272372548818,52.82568388525109
source,-4.00518164033137,52.82576678643497
junction,-3.9979181361792047,52.82271669832289
source,-3.996789909684023,52.82204833700546
source,-3.9964280182892855,52.8223062623209
source,-4.5273234785144565,52.806071002314425
source,-4.517743558490061,52.818562753113675
junction,-4.551819610724988,52.81927288156203
source,-4.553075071031545,52.82036004457629
junction,-4.556001314826567,52.82088293270696
source,-4.555928627525758,52.82115416445899
junction,-4.529075142179135,52.8276535479604
junction,-4.558744825596791,52.828961763131595
source,-4.55931319644163,52.830086340604005
junction,-4.563340911024146,52.836819420592356
junction,-4.542116602839592,52.838233561797814
source,-4.537907397953783,52.8411124840313
source,-4.549873144795403,52.842120701395665
source,-4.525696887315006,52.84313175554954
source,-4.518304954378058,52.849167957424314
junction,-4.576900207977196,52.85043418378471
source,-4.575721422124891,52.85055140646377
source,-4.544630391792524,52.85354763612236
junction,-4.551124511629722,52.85419119308772
junction,-4.547633763432095,52.85428552620209
source,-4.547082497611229,52.85433845353653
junction,-4.54751999185768,52.85434659538682
source,-4.540339808305109,52.85804554209981
source,-4.561202575477362,52.86333563609993
source,-4.5708828770815115,52.86903483134131
junction,-4.570902365698621,52.869070376405006
junction,-4.575041089481695,52.86949488516016
junction,-4.575725850148457,52.87153087975362
junction,-4.567886637264698,52.872206193442544
junction,-4.111727611870777,52.79263534422458
junction,-4.1130032533076895,52.79399833623317
junction,-4.1121773727316695,52.794543072902364
junction,-4.085379774369825,52.7951629130126
source,-4.1123730050379015,52.7953262216237
source,-4.1058058036730465,52.79565429015896
junction,-4.115015768129392,52.795734885284546
source,-4.114605997832822,52.79577914504754
junction,-4.08327322042122,52.79752457247635
source,-4.115663678141474,52.79748549943551
junction,-4.1156752655332545,52.797678332043944
source,-4.110387147254026,52.798235850580845
junction,-4.1111659108923195,52.79848030653272
source,-4.107545402767597,52.79898444719923
source,-4.078585032492433,52.80046660778794
source,-4.111547556781828,52.801032562268716
source,-4.114137594315888,52.80103246140329
junction,-4.1141584319267395,52.80115005337199
source,-4.109341514095649,52.801775546618536
junction,-4.115953188769762,52.80246689726338
junction,-4.114736510107377,52.802533730239816
junction,-4.112245999778432,52.802648506062255
source,-4.110094292483009,52.80570322680344
source,-4.084277202606514,52.8064999757425
source,-4.108197341627041,52.80789634671524
junction,-4.114544542257999,52.808032606222554
junction,-4.11416786721854,52.80877029664213
source,-4.080188152030917,52.81068434781927
source,-4.098220670040742,52.81091980854781
junction,-4.112921358424687,52.81122037179807
source,-4.114994174589953,52.811578502583494
source,-4.077930612388884,52.778170958784905
junction,-4.081135306855274,52.77849940158864
junction,-4.080993013556462,52.778776936022574
junction,-4.079546608752523,52.77952006674171
source,-4.078783975456886,52.779752280366985
junction,-4.077364774422724,52.78019640308776
source,-4.088917549701014,52.78122021666955
junction,-4.0985142705399635,52.78131377949749
source,-4.089730490458109,52.781567966135604
source,-4.10187056210169,52.78201337194854
junction,-4.101943938404414,52.7821481969583
source,-4.109567241910208,52.7837192626444
junction,-4.109669805721901,52.78422993238546
junction,-4.109688477056792,52.78428174877338
source,-4.105674609269372,52.78439174502732
junction,-4.106800771531666,52.784487370428266
source,-4.110265104954617,52.78461090479691
junction,-4.109787313980954,52.78467551014739
source,-4.106734876672511,52.78479316017224
junction,-4.109863640836471,52.78502390706561
junction,-4.110122275840678,52.786074953555165
source,-4.109295835278284,52.78627172517199
junction,-4.110577607531624,52.7879506715006
source,-4.1144703643803355,52.789828631152304
junction,-4.111167058083371,52.790343956670675
source,-4.101449720127131,52.7914823545862
junction,-4.077855406688344,52.79781192444352
source,-4.0766135708264795,52.780317272590445
source,-4.073727098986459,52.771734814363214
source,-4.071588224633222,52.788324584294486
junction,-4.069482466399611,52.79081185889987
source,-4.069122492341741,52.79305475381055
source,-4.069072625265345,52.79485680090541
junction,-4.067631001437338,52.7705194853615
source,-4.069400502284144,52.81304246788652
source,-4.067099722935147,52.770767281068046
junction,-4.067391051346289,52.78274936775835
source,-4.067224202680513,52.78272692139642
junction,-4.066725674902028,52.79098850084768
source,-4.065830860112624,52.79191407390936
junction,-4.065593411395249,52.79026178846408
source,-4.064371018836506,52.77064317645116
source,-4.065203126321626,52.79108344373482
source,-4.064438113541649,52.78949257910359
junction,-4.063303850026689,52.76635367593902
source,-4.064270409747496,52.790617580923104
source,-4.063378518143766,52.796521334286524
source,-4.06242404633093,52.785523635377075
junction,-4.059869774231851,52.76794186339049
source,-4.0598849161445525,52.769354996606474
junction,-4.058779513438911,52.76913575052975
source,-4.057783663747244,52.76818101195525
junction,-4.0568976961655245,52.765937197819085
source,-4.054416824931664,52.76835231893738
source,-4.054280012791962,52.77009329064543
source,-4.0505323865180625,52.76616621514923
junction,-4.048252825557083,52.785092648750734
source,-4.044322662533656,52.791959648419784
source,-4.035948078683463,52.81247817856686
junction,-4.033190974614004,52.81463168842275
junction,-4.033125622527053,52.81464314804304
source,-4.032889876981462,52.81365242713846
source,-4.03152107646118,52.81434183585065
source,-4.027314385404396,52.79445302687337
junction,-4.0277755264534,52.813204993694285
junction,-4.0256956811992834,52.792748299799605
source,-4.024986698827973,52.81436031593395
source,-4.024135478973315,52.80827384690698
source,-4.021543925265486,52.81093845299281
source,-4.018483523087422,52.77057683433904
source,-4.014353946083599,52.76947049218117
junction,-4.014302496528157,52.76891167629799
junction,-4.01135905237832,52.768203787694944
source,-4.01113666646508,52.771553468794686
source,-4.005974302041979,52.79645211652431
junction,-4.0057865808581115,52.796076502235344
source,-4.003388098107807,52.8135568485895
source,-3.9967381686663215,52.777906776857265
junction,-3.99201753947501,52.77334808697804
source,-3.9896474116183067,52.77865477840557
source,-3.9862116087374138,52.80001800554933
source,-3.9739119336250788,52.78566496651538
source,-3.972665903787375,52.805030350037725
source,-4.0852437500732135,52.75437456862056
junction,-4.085833590868253,52.75515064711427
source,-4.086183696548114,52.75700610013505
junction,-4.092870100907219,52.75961284548503
source,-4.091647939305147,52.760508799301846
junction,-4.092053691765436,52.760646847549225
source,-4.091428919631195,52.76128572002042
source,-4.086341441393141,52.76548518773334
junction,-4.098193695109214,52.766164286246656
junction,-4.0938187223873035,52.76633854530008
source,-4.096367777622958,52.76687667091624
source,-4.092592931398015,52.76702013254257
source,-4.098310965148416,52.76706150406499
junction,-4.083930627278074,52.76967374153438
source,-4.085751881703561,52.773324657402
junction,-4.107917564537688,52.77331007278102
junction,-4.086276681946201,52.77580362334073
source,-4.084638959616132,52.776442470211066
junction,-4.1092412183741605,52.776691929511664
source,-4.107921981681879,52.77679711615502
junction,-4.10983427605493,52.77691236189351
source,-4.109731299894625,52.77724479799218
source,-4.079141377202157,52.77784404060979
junction,-4.082177849381943,52.77786674014779
source,-4.025516238377234,52.745668549442556
outlet,-4.07195545238177,52.74569788171133
junction,-4.015717767577922,52.747729873314015
source,-4.061827463924532,52.74996711612389
junction,-4.017818400264799,52.751382710805615
junction,-4.019328660036019,52.75183801796812
junction,-4.01830997339966,52.75222372626342
source,-4.019558778727558,52.753528907799435
source,-4.025909629040454,52.753631849417005
junction,-4.020496824539794,52.75402568434643
source,-4.021404779972955,52.754035472846816
source,-4.029956743611249,52.75479457961819
junction,-3.976362963215722,52.75656865607366
source,-3.97960447753143,52.75801679131392
junction,-4.0197464447465965,52.75750424085511
source,-4.058388564957109,52.757167863706485
junction,-3.9761192561262133,52.75913622082694
source,-4.020658955898869,52.75855826562764
junction,-4.005668834849087,52.76027417613087
source,-4.005148489976149,52.76095829069943
source,-4.063719577381105,52.76054575418786
source,-4.019430402726245,52.76144166773123
source,-4.061543483476431,52.762373374163936
junction,-4.067587182346124,52.76457831210053
junction,-4.068958251272351,52.76463747444006
source,-4.056276988432766,52.76582244804325
source,-4.007456098148458,52.71493208761987
junction,-4.004022739368397,52.71119335596216
source,-4.0015134501242855,52.73866257401227
source,-3.9996896695530713,52.740394632903474
source,-3.988170026697015,52.72637143979742
source,-3.986877794968401,52.7107391859589
source,-3.9763481403326404,52.74459994269566
junction,-3.9753830665453314,52.744331552306896
source,-3.974200767837079,52.74555630656384
junction,-3.970206194962004,52.73924042476398
source,-3.9685947985650087,52.717470157828934
source,-3.969481023364049,52.738641627456545
source,-4.058811135622676,52.738406268513195
source,-4.053584627331051,52.70501344179005
source,-4.028085529253938,52.7071019865791
source,-4.02807765994231,52.707433353544246
junction,-4.028044608471293,52.70740056215729
source,-4.027100643631571,52.741079407745
junction,-4.024969953598918,52.70794863793497
source,-4.023745796274996,52.713667744008035
junction,-4.024637650924662,52.74007718652234
source,-4.024152692424115,52.737745275773385
junction,-4.02370775307261,52.73720612603477
junction,-4.021149737567685,52.70766760466093
junction,-4.022045073138301,52.74263398488517
source,-4.0194698362228305,52.71665846685391
source,-4.031603780638364,52.68885996785052
source,-4.031184054270059,52.68912889564745
junction,-4.031894803739571,52.68959530760893
source,-4.053056959813576,52.691873741857755
source,-4.050266536712751,52.69420365369149
source,-4.009520148476983,52.69502834975506
junction,-4.0523069579003215,52.69454416160128
outlet,-4.049250166187042,52.69532804623275
source,-4.019274306823175,52.69705744094627
junction,-4.053261562250888,52.69652581895834
source,-4.047749685392743,52.69668692381714
junction,-4.015526750722976,52.69770854062382
source,-4.014490561836268,52.69801882062017
source,-3.9855949844621246,52.69911467329201
source,-3.988765559087543,52.69912992728846
junction,-4.053162079072814,52.69886434381889
junction,-4.0522163419172825,52.699466589696826
source,-4.049367472613229,52.6999003544958
junction,-3.9879027218099288,52.70112927019494
source,-3.9853981745822957,52.701253975031044
junction,-4.053813843483229,52.70032274316574
source,-4.046021615390808,52.701341637858675
source,-4.01504739978622,52.70191985014375
junction,-3.990203431319316,52.70241233888152
junction,-4.024456410585138,52.7019251011979
source,-4.055184451382166,52.702541283868044
junction,-4.050455155514944,52.70289896738508
junction,-4.05476293331296,52.70303321645288
junction,-4.053937162960265,52.70418041643793
source,-4.039922967029162,52.70483364610157
outlet,-4.054302635866172,52.70485174424158
source,-4.042851318491546,52.67887323385583
source,-4.039833274198161,52.63777697580001
source,-4.030091647235174,52.641487166674494
source,-4.02552156236879,52.63865280844851
source,-4.02365772758492,52.64357992243626
junction,-4.022608481303598,52.64075708114608
source,-4.018169871800819,52.63600561456629
junction,-4.018039666419036,52.643962959666624
source,-4.015176912884416,52.67117325470762
source,-4.012429038098193,52.64754825584865
source,-4.005919397602181,52.65554760344259
source,-4.001478278534133,52.67354563306601
junction,-3.9982679306796585,52.65068199604542
junction,-3.9981626865181585,52.650799037917466
junction,-3.9981117630860736,52.65223677036023
junction,-3.998006993463519,52.65231568162268
source,-3.9963754777705884,52.65169124419009
junction,-3.993134741472679,52.66604808322271
source,-3.9915026719838056,52.659600672715065
source,-3.9906340221715015,52.64334052808582
source,-3.990781394748065,52.67725001279334
junction,-3.987950608649841,52.66250979912695
junction,-3.986953847078998,52.6562144939701
junction,-3.984135231162853,52.657450634818524
source,-3.984372165740735,52.66686052902721
junction,-3.9795157852766083,52.649817238853096
junction,-3.9782590897483807,52.65920759341712
source,-3.97768251508347,52.649925726078486
junction,-4.104943978130651,52.63489857777002
source,-4.104702462053752,52.63910837712832
outlet,-4.100774353160168,52.65936410899657
outlet,-4.09837359675625,52.66288017070633
junction,-4.0983635434148615,52.66286479389989
source,-4.097084014108931,52.63898053122845
source,-4.094910305580794,52.65490624296371
outlet,-4.088487813198857,52.67037204697377
source,-4.0796895103332185,52.65358292549762
source,-4.0793821383217095,52.64821946313208
source,-4.079925869776844,52.66004896798165
junction,-4.077280622818776,52.63436276615748
source,-4.071199431185746,52.64406079617918
source,-4.0650144865789315,52.63637545233523
source,-4.064977830926514,52.638828545461415
junction,-4.060206267911715,52.67811461412665
junction,-4.05903513362341,52.66058028283094
source,-4.055498419578915,52.636183600086106
source,-4.055705720563049,52.66363757567611
source,-4.056350566948119,52.68026782411812
source,-4.053455982631247,52.63443939661443
junction,-4.05146243239339,52.678814083825635
source,-4.0513382856143165,52.67884815209498
junction,-4.07410458123852,52.62822794235301
junction,-4.0729862096591765,52.610300014529805
source,-4.068740090392759,52.61907767009069
junction,-4.067594331173735,52.61609531348492
junction,-4.066853392696943,52.61329325796691
source,-4.067168498701592,52.62143134124087
junction,-4.066983364825447,52.6184153916286
source,-4.065880546012322,52.6169503575715
junction,-4.064991525776453,52.62121442370587
junction,-4.063525899492712,52.63373126701631
junction,-4.062579097683018,52.62977443504045
source,-4.058492906029733,52.62693335854411
junction,-4.057560603558949,52.628672645553635
junction,-4.056698698034176,52.6263826206265
junction,-4.056230031040524,52.618861479262996
source,-4.052481492156235,52.623678754247635
junction,-4.052154230928569,52.62656441354553
junction,-4.050985911023441,52.60875534969718
source,-4.051675961056921,52.62626169376194
junction,-4.045998276950306,52.633335508810084
source,-4.045100302639255,52.6240362802841
outlet,-4.044322796955894,52.6264311252414
junction,-4.043766237339746,52.6259818196178
junction,-4.043798217969969,52.63210753369407
junction,-4.039590023854939,52.627959425214755
junction,-4.037758439580354,52.627293238464894
junction,-4.037003485665592,52.626474718987694
source,-4.0367998200051245,52.63294641683745
junction,-4.035956012230061,52.628167078557745
source,-4.120315254453338,52.61865131478485
source,-4.0948145139800065,52.62800770014244
source,-4.091408648795306,52.60735037620701
source,-4.086497784178142,52.60128299994606
source,-4.083439506317359,52.628603458035016
junction,-4.080110936671275,52.62831652908154
source,-4.078306357249237,52.60372751539165
source,-4.079513227063553,52.6306561293379
junction,-4.076999667871179,52.62701363674759
junction,-4.073923120027434,52.60151672192728
source,-4.032393285229925,52.632903259906996
junction,-4.03182123194894,52.63059469231129
source,-4.029163978281522,52.59167997539468
source,-4.030570313393313,52.629875901949255
junction,-4.029480636271997,52.61148856027533
junction,-4.027247143910285,52.56580427757355
junction,-4.0301211472324265,52.63160020479256
source,-4.02894953334447,52.621728510309254
junction,-4.025065958744325,52.612780392794356
source,-4.023087473356001,52.573344964724434
source,-4.022658837882413,52.614003434373984
junction,-4.0217997538494314,52.63440467870585
junction,-4.017607639742965,52.565629134386015
source,-4.011770732894894,52.6258055603218
source,-4.00692425416675,52.56677428625552
junction,-3.999522315171966,52.62363583681105
source,-3.9994915861616773,52.634335036254846
source,-3.995389775446232,52.59981272988287
source,-3.9907366897814183,52.57557325607613
junction,-3.9907318101009968,52.62741313607019
source,-3.989810692449967,52.627364510297895
source,-3.9861367267689776,52.61331123428513
junction,-3.986264682972864,52.61837201374324
source,-3.979891634146246,52.633701922189694
junction,-3.975415667719713,52.61558660405125
source,-3.970896715925898,52.59551281241592
source,-3.969021263317445,52.572598157137854
source,-3.969986244354147,52.611441151257715
source,-4.039356854636887,52.56238173958917
source,-4.075981286804994,52.565987782489444
source,-4.034056254495157,52.568064744674345
junction,-4.079541669018326,52.56757905646793
junction,-4.082983270371207,52.56922725269448
junction,-4.0812858083237,52.569694096704
source,-4.084141037960112,52.570775954120556
junction,-4.03946803395787,52.571775201770215
junction,-4.083024985582552,52.57320735647804
junction,-4.084546508183577,52.57370476466941
junction,-4.08339589026009,52.57648195622465
source,-4.08329460975585,52.57665862093799
source,-4.087585117989974,52.57663202609106
source,-4.092414643351907,52.589484960339625
source,-4.085637392192219,52.592372280518134
source,-4.081398670687714,52.5929724292988
outlet,-4.111219360335407,52.5958930695761
junction,-4.088422518868388,52.59641298020924
junction,-4.088261034413782,52.59642338167849
junction,-4.087131605525468,52.59701955468885
source,-4.085326478495685,52.59798304867295
source,-4.060431164243761,52.599284736363416
junction,-4.089468753624218,52.599057663804416
junction,-4.089449241802638,52.599066549960405
source,-4.07360512845958,52.60021855162355
source,-4.077709605445217,52.600674288011014
junction,-4.0778386926169885,52.60081201727198
source,-3.995224943134678,52.55300373539722
junction,-3.993591836091284,52.52648180992064
junction,-3.9889618040280266,52.5296092265398
junction,-3.987868367506218,52.52878467088996
source,-3.987459991001391,52.53043954443051
source,-3.982725279002937,52.518203264572904
junction,-3.9796738621110372,52.53715555948921
source,-3.9789226548671426,52.53183037137989
junction,-3.9776601801098295,52.53785009254908
source,-3.9693524990773366,52.5336383343795
source,-3.9678337222844693,52.53534667694052
junction,-3.9667321844950116,52.532636508070134
junction,-3.9656280017404932,52.532095062638184
junction,-3.963868542965289,52.54385533143966
source,-3.9635045402891422,52.54679134422106
source,-3.961866024872582,52.53098162857693
source,-4.074572849818967,52.55252722255043
source,-4.04033160290464,52.516546563036414
outlet,-4.019701510234508,52.5475863749101
junction,-4.018119274156472,52.5220042005532
source,-4.017872657924115,52.554545552467076
source,-3.9966736033945414,52.52923305559753
junction,-3.9940331034182814,52.49810281203368
junction,-3.9893634526418116,52.50020584538599
junction,-4.039056936695975,52.50126304525054
source,-3.9902828312163297,52.50219562380176
source,-3.9829290837246583,52.5035776517967
source,-4.004851487665553,52.50557173951515
junction,-4.012659004497901,52.50643349881773
junction,-4.020551090975777,52.50822912080066
source,-4.022473271787667,52.50853137806247
source,-3.9834927923574672,52.50994393762674
source,-4.001850445438991,52.51032143972899
source,-4.021383258907996,52.51088470695841
junction,-4.021067501870275,52.511036751503845
source,-4.0175803133742445,52.51270573458261
source,-4.011767093288215,52.513530165606475
source,-4.02624277469532,52.51329100212921
source,-3.9922605662105903,52.515081684676595
source,-3.994990143723444,52.51528501123044
junction,-3.9950486166914905,52.51534597523171
outlet,-4.020603570541516,52.51539100779009
junction,-3.99356086914202,52.51600512458075
junction,-4.015340487720543,52.51572499703826
source,-3.9578932063935928,52.444517961435686
source,-4.053136779848005,52.45158016332265
junction,-4.069531308231473,52.451379627152754
junction,-4.023627054963793,52.45224956567916
source,-4.006646660343523,52.454647490431576
junction,-4.012793844816179,52.45521060598088
source,-3.9969409941570575,52.45746878565246
junction,-3.998909219667834,52.45771605632072
source,-4.060277378546132,52.45813697090465
source,-3.9795643764704343,52.46433495619989
source,-4.024808053416654,52.46501561115277
source,-3.962576511061877,52.466346557736614
source,-3.9606850832988707,52.46691669781582
junction,-3.960326308019151,52.46949021056749
source,-4.0343607223772615,52.47672940194091
junction,-4.035669829571167,52.47746332098698
junction,-3.9599181682566793,52.47976191684785
source,-4.040640786789746,52.47971927827868
outlet,-4.052202705351442,52.48138752176706
junction,-3.983730487547239,52.48336375730277
source,-4.049306281274601,52.483239186346715
source,-4.033089111928674,52.48769247303453
source,-4.038723996909757,52.48872694496322
junction,-4.035085969456778,52.48970591982114
source,-3.9903232943770535,52.49348126406229
junction,-4.038806670289669,52.49315945349652
source,-4.027646668718025,52.493866252423146
junction,-4.0388947082318545,52.49569225317771
source,-4.081379587636594,52.38717081108704
junction,-4.080004871356946,52.38711589521353
source,-4.074524103179385,52.373675661472845
junction,-4.072037341319957,52.37641804794082
junction,-4.0724308040131705,52.39242374758378
junction,-4.0610071904522185,52.40131131003756
source,-4.058207948616271,52.4090938252168
junction,-4.0524470037984335,52.366044841020674
junction,-4.054518935253042,52.4344600796864
source,-4.054513903910786,52.43444047573789
junction,-4.051087314062518,52.36507551636141
junction,-4.051966946638557,52.38864839303411
source,-4.04919443147276,52.386378307585
source,-4.045639824939473,52.368316136100155
junction,-4.045365600277522,52.40464030764465
source,-4.044658635147372,52.40491734308136
junction,-4.046068682898402,52.43585872287598
source,-4.040126055127681,52.40052536475105
junction,-4.037550225384824,52.38589795625232
junction,-4.038209981106895,52.40550395018953
junction,-4.036791295730162,52.38471876296384
junction,-4.037738132482241,52.40598072597027
source,-4.0362143281094545,52.384414363749485
source,-4.036230186209514,52.385422852177804
junction,-4.035717633690034,52.40649084232945
source,-4.035324191143481,52.405238896870934
source,-4.032406863196105,52.40955630050692
junction,-4.031859710040077,52.43416957869164
junction,-4.025093107411497,52.362130779406705
junction,-4.025854251160928,52.3859497348711
junction,-4.026303039566351,52.40826977455559
source,-4.025777254517633,52.41014578417755
source,-4.02186949600236,52.38244485002453
junction,-4.020474473522812,52.408603442109545
source,-4.0168425755097505,52.362292080540854
source,-4.017605801353279,52.40976524141764
junction,-4.007150852424444,52.43576844667581
source,-4.00336751342761,52.40264121136373
source,-4.001465226842714,52.38630022077991
junction,-3.99269434488476,52.40401232809631
source,-3.989962748293075,52.372609765702194
junction,-3.990213526025826,52.40365932146485
junction,-3.9878505066646768,52.364429162617164
source,-3.985021783484986,52.403892578723955
junction,-3.982959873113978,52.42314800663583
junction,-3.977029454692295,52.36804560550695
junction,-3.974914289177755,52.393964812713264
source,-3.9712099042526012,52.37376055264471
source,-3.969241036744737,52.424541766400274
source,-3.9679430154391127,52.39604161886122
junction,-3.9658516145146443,52.38836510374693
source,-3.963324192169122,52.38695051489437
source,-3.961443654622255,52.417505641783414
junction,-4.014909594574834,52.320380445182266
junction,-3.956642782298066,52.321562387596714
source,-4.014778754160959,52.32072696634827
junction,-4.008032963429446,52.32129478566538
junction,-4.110843982128297,52.327682160149486
source,-4.054105913898469,52.330157325078396
source,-3.9948081307202674,52.332876465075195
source,-4.016996479500918,52.33255028144066
