easting,northing,density
482900.0,417100.0,0.60205996
498900.0,417100.0,0.7781513
508100.0,417100.0,0.60205996
482900.0,416700.0,1.0791812
484500.0,416700.0,1.0
484900.0,416700.0,1.0
502900.0,416700.0,0.7781513
508100.0,416700.0,0.47712126
467300.0,416300.0,0.90309
480500.0,416300.0,0.9542425
480900.0,416300.0,0.60205996
499300.0,416300.0,0.90309
502900.0,416300.0,0.60205996
508100.0,416300.0,0.60205996
467300.0,415900.0,0.7781513
481700.0,415900.0,0.60205996
482100.0,415900.0,0.7781513
482500.0,415900.0,0.47712126
499700.0,415900.0,0.9542425
508100.0,415900.0,0.60205996
500100.0,415500.0,0.47712126
500500.0,415100.0,0.69897
485300.0,414700.0,1.0
486900.0,414700.0,1.2787535
500500.0,414700.0,0.60205996
467700.0,414300.0,0.845098
485700.0,414300.0,1.2041199
486100.0,414300.0,1.0
486500.0,414300.0,0.845098
508500.0,414300.0,0.7781513
467700.0,413900.0,0.60205996
485300.0,413900.0,0.9542425
503300.0,413900.0,0.69897
468500.0,413500.0,1.146128
484500.0,413500.0,0.60205996
484900.0,413500.0,0.60205996
486100.0,413500.0,0.69897
501700.0,413500.0,0.60205996
503300.0,413500.0,0.9542425
468900.0,413100.0,2.2600713
484100.0,413100.0,0.90309
486100.0,413100.0,0.9542425
501700.0,413100.0,0.69897
508900.0,413100.0,0.7781513
485300.0,412700.0,1.0413927
502900.0,412700.0,1.1760913
509300.0,412700.0,0.30102998
468500.0,412300.0,1.146128
483700.0,412300.0,0.845098
484500.0,412300.0,0.69897
484900.0,412300.0,0.7781513
502900.0,412300.0,0.90309
468100.0,411900.0,0.47712126
468500.0,411900.0,0.60205996
484500.0,411900.0,0.47712126
502500.0,411900.0,0.47712126
509700.0,411900.0,0.30102998
502500.0,411500.0,0.47712126
510100.0,411500.0,0.9542425
467700.0,411100.0,0.60205996
468900.0,411100.0,0.845098
469300.0,411100.0,0.60205996
470100.0,411100.0,0.30102998
470500.0,411100.0,0.60205996
483700.0,411100.0,0.69897
502100.0,411100.0,1.0413927
510100.0,411100.0,0.60205996
471300.0,410700.0,0.47712126
471700.0,410700.0,0.60205996
477300.0,410700.0,0.60205996
477700.0,410700.0,0.47712126
478100.0,410700.0,0.47712126
483700.0,410700.0,1.7923917
484100.0,410700.0,1.3617278
502100.0,410700.0,0.9542425
510100.0,410700.0,0.47712126
467300.0,410300.0,0.60205996
472500.0,410300.0,0.47712126
472900.0,410300.0,0.47712126
476100.0,410300.0,0.60205996
476500.0,410300.0,0.47712126
478900.0,410300.0,0.845098
483700.0,410300.0,0.69897
510100.0,410300.0,0.60205996
467300.0,409900.0,0.69897
473700.0,409900.0,0.47712126
474100.0,409900.0,0.69897
474500.0,409900.0,0.60205996
474900.0,409900.0,0.69897
475300.0,409900.0,0.60205996
480500.0,409900.0,0.30102998
480900.0,409900.0,0.47712126
481300.0,409900.0,0.60205996
483300.0,409900.0,0.60205996
484100.0,409900.0,1.0413927
501700.0,409900.0,1.0
466500.0,409500.0,0.7781513
466900.0,409500.0,0.845098
483700.0,409500.0,1.3802112
501700.0,409500.0,1.0
466100.0,409100.0,0.7781513
483300.0,409100.0,1.2552725
501700.0,409100.0,0.30102998
465700.0,408700.0,0.9542425
465300.0,408300.0,0.7781513
501300.0,408300.0,1.2041199
510500.0,408300.0,0.47712126
464900.0,407900.0,0.7781513
500900.0,407900.0,1.0
510500.0,407900.0,0.69897
464100.0,407500.0,0.47712126
483300.0,407500.0,1.2041199
499700.0,407500.0,1.146128
500100.0,407500.0,0.845098
500500.0,407500.0,1.0
510500.0,407500.0,0.845098
462900.0,407100.0,0.47712126
463300.0,407100.0,0.47712126
483300.0,407100.0,0.7781513
499300.0,407100.0,0.30102998
499700.0,407100.0,1.0791812
510500.0,407100.0,0.7781513
462100.0,406700.0,0.47712126
483700.0,406700.0,1.2041199
498500.0,406700.0,1.0
461300.0,406300.0,0.60205996
483700.0,406300.0,1.1139433
498100.0,406300.0,1.0
510900.0,406300.0,0.60205996
460900.0,405900.0,1.0
483700.0,405900.0,1.1139433
498100.0,405900.0,0.9542425
460500.0,405500.0,0.845098
483700.0,405500.0,1.0413927
484100.0,405500.0,0.30102998
484500.0,405500.0,0.69897
498100.0,405500.0,1.0
460500.0,405100.0,0.69897
485300.0,405100.0,0.30102998
498100.0,405100.0,0.9542425
511700.0,405100.0,0.60205996
460500.0,404700.0,0.30102998
483700.0,404700.0,0.60205996
485700.0,404700.0,0.47712126
498100.0,404700.0,0.90309
512100.0,404700.0,0.60205996
483700.0,404300.0,0.30102998
486500.0,404300.0,0.47712126
486900.0,404300.0,0.60205996
487300.0,404300.0,0.69897
487700.0,404300.0,0.60205996
488100.0,404300.0,0.90309
488500.0,404300.0,0.30102998
488900.0,404300.0,0.69897
489300.0,404300.0,1.146128
498100.0,404300.0,0.9542425
457700.0,403900.0,0.30102998
460500.0,403900.0,0.30102998
490500.0,403900.0,0.845098
512500.0,403900.0,0.60205996
457700.0,403500.0,0.7781513
458100.0,403500.0,1.0
460100.0,403500.0,0.7781513
483700.0,403500.0,0.30102998
512500.0,403500.0,0.30102998
457700.0,403100.0,0.69897
458100.0,403100.0,0.845098
459300.0,403100.0,0.69897
483700.0,403100.0,0.69897
490900.0,403100.0,0.60205996
497700.0,403100.0,0.845098
457700.0,402700.0,0.845098
483700.0,402700.0,0.7781513
490900.0,402700.0,0.60205996
497700.0,402700.0,1.0791812
490900.0,402300.0,0.30102998
497700.0,402300.0,0.90309
484100.0,401900.0,0.845098
491300.0,401900.0,0.30102998
497700.0,401900.0,0.9542425
458500.0,401500.0,0.69897
458900.0,401500.0,1.2787535
459300.0,401500.0,1.1760913
491700.0,401500.0,0.9542425
492100.0,401500.0,0.69897
497700.0,401500.0,0.90309
477300.0,401100.0,0.60205996
484500.0,401100.0,0.7781513
492500.0,401100.0,0.69897
492900.0,401100.0,0.845098
497700.0,401100.0,0.30102998
477300.0,400700.0,0.60205996
484500.0,400700.0,0.7781513
492900.0,400700.0,0.69897
484100.0,400300.0,0.60205996
497300.0,400300.0,1.0413927
477700.0,399900.0,0.69897
483700.0,399900.0,0.90309
497300.0,399900.0,0.90309
477300.0,399500.0,0.30102998
493300.0,399500.0,0.7781513
477300.0,399100.0,0.30102998
493300.0,399100.0,0.7781513
495300.0,399100.0,0.845098
495700.0,399100.0,1.0
496100.0,399100.0,0.69897
477300.0,398700.0,0.47712126
483700.0,398700.0,0.60205996
493700.0,398700.0,2.025306
494100.0,398700.0,0.30102998
497300.0,398700.0,0.69897
484100.0,398300.0,0.60205996
497300.0,398300.0,0.47712126
494100.0,397900.0,1.146128
494500.0,397900.0,0.47712126
484500.0,397500.0,0.9542425
484900.0,397500.0,1.146128
494100.0,397500.0,1.1139433
494900.0,397500.0,0.30102998
497700.0,397500.0,0.60205996
476900.0,397100.0,0.7781513
484900.0,397100.0,0.90309
494100.0,397100.0,0.9542425
495300.0,397100.0,0.47712126
497700.0,397100.0,1.0
476900.0,396700.0,0.30102998
495700.0,396700.0,0.47712126
496900.0,396700.0,0.60205996
476500.0,396300.0,0.7781513
497700.0,396300.0,0.47712126
476500.0,395900.0,0.7781513
485700.0,395900.0,0.90309
498100.0,395900.0,0.845098
476500.0,395500.0,0.60205996
485700.0,395500.0,0.60205996
476500.0,395100.0,0.7781513
485700.0,395100.0,0.90309
498500.0,395100.0,0.90309
476500.0,394700.0,0.30102998
476900.0,394700.0,0.7781513
477300.0,394700.0,0.7781513
486100.0,394700.0,0.47712126
494100.0,394700.0,0.60205996
498500.0,394700.0,1.0413927
477700.0,394300.0,0.7781513
486100.0,394300.0,0.60205996
494100.0,394300.0,0.69897
498500.0,394300.0,0.845098
486100.0,393900.0,0.69897
494100.0,393900.0,0.47712126
498500.0,393900.0,0.7781513
498500.0,393500.0,0.7781513
477700.0,393100.0,0.9542425
493700.0,393100.0,0.69897
498100.0,393100.0,0.60205996
498500.0,393100.0,0.90309
477300.0,392700.0,0.69897
486500.0,392700.0,0.47712126
496500.0,392700.0,1.146128
496900.0,392700.0,0.845098
497300.0,392700.0,0.845098
497700.0,392700.0,0.60205996
498500.0,392700.0,0.60205996
486500.0,392300.0,0.60205996
498500.0,392300.0,0.60205996
477300.0,391900.0,0.69897
486500.0,391900.0,0.47712126
486500.0,391500.0,0.60205996
498900.0,391500.0,0.69897
499300.0,391500.0,0.30102998
477700.0,391100.0,0.69897
486500.0,391100.0,0.845098
486900.0,391100.0,0.7781513
487300.0,391100.0,0.90309
499700.0,391100.0,0.30102998
477700.0,390700.0,0.60205996
487300.0,390700.0,0.47712126
500100.0,390700.0,0.69897
487300.0,390300.0,0.69897
500100.0,390300.0,0.60205996
477700.0,389900.0,0.60205996
500100.0,389900.0,0.47712126
487700.0,389500.0,0.845098
500100.0,389500.0,0.60205996
479300.0,389100.0,0.47712126
481300.0,389100.0,0.7781513
481700.0,389100.0,1.0791812
483700.0,389100.0,0.60205996
484100.0,389100.0,0.845098
484500.0,389100.0,0.7781513
487700.0,389100.0,0.60205996
481700.0,388700.0,0.60205996
482900.0,388700.0,0.60205996
483300.0,388700.0,0.69897
484900.0,388700.0,0.9542425
487700.0,388700.0,0.845098
484900.0,388300.0,0.845098
487300.0,388300.0,0.60205996
499700.0,388300.0,0.30102998
485700.0,387500.0,0.30102998
500100.0,387500.0,0.60205996
500500.0,387500.0,0.30102998
486100.0,387100.0,0.69897
486500.0,386700.0,0.60205996
486900.0,386700.0,1.146128
500900.0,386700.0,0.47712126
486900.0,386300.0,0.9542425
500900.0,386300.0,0.69897
487300.0,385500.0,0.90309
500900.0,385500.0,0.30102998
487300.0,385100.0,1.0413927
500900.0,385100.0,0.47712126
511300.0,385100.0,0.60205996
487300.0,384700.0,1.0791812
500500.0,384300.0,0.47712126
510900.0,384300.0,0.60205996
487700.0,383900.0,1.0
510900.0,383900.0,0.30102998
510900.0,383500.0,0.47712126
488100.0,383100.0,0.9542425
500900.0,383100.0,0.30102998
511300.0,383100.0,0.30102998
500900.0,382700.0,0.30102998
511300.0,382700.0,0.69897
511700.0,382300.0,0.30102998
501300.0,381900.0,0.30102998
511700.0,381900.0,0.69897
488500.0,381500.0,0.69897
511700.0,381500.0,0.845098
488900.0,381100.0,1.0413927
511700.0,381100.0,1.0
488900.0,380700.0,0.7781513
512100.0,380700.0,0.60205996
488900.0,380300.0,0.60205996
489300.0,380300.0,0.845098
490100.0,379900.0,0.30102998
490500.0,379900.0,0.60205996
512500.0,379900.0,0.60205996
491300.0,379500.0,0.30102998
491700.0,379500.0,0.7781513
502100.0,379500.0,0.30102998
492500.0,379100.0,0.60205996
492900.0,379100.0,0.60205996
502500.0,379100.0,0.7781513
512900.0,379100.0,0.69897
493700.0,378700.0,0.7781513
494100.0,378700.0,0.845098
494900.0,378300.0,0.69897
495300.0,378300.0,1.3617278
513300.0,378300.0,0.47712126
502900.0,377900.0,0.30102998
505300.0,377900.0,0.30102998
505700.0,377900.0,0.60205996
506100.0,377900.0,0.845098
503300.0,377500.0,1.3802112
503700.0,377500.0,0.47712126
504100.0,377500.0,0.60205996
504500.0,377500.0,0.47712126
512900.0,377500.0,0.7781513
489300.0,377100.0,0.69897
495300.0,377100.0,0.845098
506500.0,377100.0,0.47712126
512900.0,377100.0,0.845098
506900.0,376700.0,0.47712126
513300.0,376700.0,0.60205996
489700.0,376300.0,0.60205996
495700.0,376300.0,0.90309
507300.0,376300.0,0.30102998
513300.0,376300.0,0.7781513
489700.0,375900.0,0.69897
508100.0,375900.0,0.69897
489700.0,375500.0,0.69897
508500.0,375500.0,0.30102998
512900.0,375500.0,0.60205996
489700.0,375100.0,0.9542425
496100.0,375100.0,0.60205996
508900.0,375100.0,0.69897
509300.0,375100.0,0.30102998
512900.0,375100.0,0.69897
509700.0,374700.0,0.47712126
513300.0,374700.0,0.47712126
513300.0,374300.0,0.30102998
496500.0,373900.0,0.47712126
510100.0,373900.0,0.60205996
513300.0,373900.0,0.47712126
510500.0,373500.0,0.47712126
510900.0,373500.0,0.47712126
513300.0,373500.0,0.60205996
496900.0,373100.0,0.69897
510900.0,373100.0,0.30102998
511300.0,372700.0,0.69897
