easting,northing,relief
326850,514050,0.60190386
326900,514050,0.5588564
326950,514050,0.53432566
327000,514050,0.57106906
327050,514050,0.5851722
327100,514050,0.61497235
327150,514050,0.66208327
327200,514050,0.6939082
327250,514050,0.7168507
327300,514050,0.71298915
327350,514050,0.6852144
327400,514050,0.6743955
327450,514050,0.6874262
327500,514050,0.7011873
327550,514050,0.71505934
327600,514050,0.7235301
327650,514050,0.7102902
327700,514050,0.67310214
327750,514050,0.6356732
327800,514050,0.6409236
327850,514050,0.6457491
327900,514050,0.64409924
327950,514050,0.6542272
328000,514050,0.6550474
328050,514050,0.64086914
328100,514050,0.64224184
328150,514050,0.650196
328200,514050,0.67147887
328250,514050,0.6921596
328300,514050,0.668487
328350,514050,0.66237116
328400,514050,0.66225255
328450,514050,0.68286943
328500,514050,0.71178055
328550,514050,0.71516097
328600,514050,0.71800864
328650,514050,0.7229615
313600,514000,0.6542272
313650,514000,0.6496606
313700,514000,0.64500743
313750,514000,0.64496493
313800,514000,0.6422021
313850,514000,0.63942
313900,514000,0.63942
313950,514000,0.6403359
314000,514000,0.64129
314050,514000,0.640374
314100,514000,0.6422404
314150,514000,0.6422404
314200,514000,0.6422021
314250,514000,0.64396054
314300,514000,0.6400314
314350,514000,0.63699967
314400,514000,0.63133425
314450,514000,0.63257515
314500,514000,0.6354478
314550,514000,0.6383033
314600,514000,0.63459605
314650,514000,0.6299955
314700,514000,0.6319012
314750,514000,0.63745195
314800,514000,0.63653624
314850,514000,0.6346485
314900,514000,0.6392073
314950,514000,0.6443486
315000,514000,0.6438579
315050,514000,0.63213
315100,514000,0.6281009
315150,514000,0.6307588
315200,514000,0.6119017
315250,514000,0.58926785
315300,514000,0.58046156
315350,514000,0.56087345
315400,514000,0.5511731
315450,514000,0.54555386
315500,514000,0.53976655
315550,514000,0.5352386
315600,514000,0.5441935
315650,514000,0.5563443
315700,514000,0.57730204
315750,514000,0.584214
315800,514000,0.5871121
315850,514000,0.5947468
315900,514000,0.5926856
315950,514000,0.5830652
316000,514000,0.56407624
316050,514000,0.53853583
316100,514000,0.5388951
316150,514000,0.561301
316200,514000,0.5615415
316250,514000,0.5464093
316300,514000,0.518607
316350,514000,0.5114774
316400,514000,0.508454
316450,514000,0.5046051
316500,514000,0.5005336
316550,514000,0.49765906
316600,514000,0.48921707
316650,514000,0.4831904
316700,514000,0.49859893
316750,514000,0.5045495
316800,514000,0.5115513
316850,514000,0.5130969
316900,514000,0.5014653
316950,514000,0.48963434
317000,514000,0.47701535
317050,514000,0.47249678
317100,514000,0.48151967
317150,514000,0.48851007
317200,514000,0.49112016
317250,514000,0.48643285
317300,514000,0.48360947
317350,514000,0.49018168
317400,514000,0.5001751
317450,514000,0.5091811
317500,514000,0.5122384
317550,514000,0.5027672
317600,514000,0.5095475
317650,514000,0.5114281
317700,514000,0.52007794
317750,514000,0.5129597
317800,514000,0.5083107
317850,514000,0.5249392
317900,514000,0.5655514
317950,514000,0.61443484
318000,514000,0.62235826
318050,514000,0.56172085
318100,514000,0.50647634
318150,514000,0.51341003
318200,514000,0.4974545
318250,514000,0.50693995
318300,514000,0.50464416
318350,514000,0.48697308
318400,514000,0.48209503
318450,514000,0.4790056
318500,514000,0.5075927
318550,514000,0.5658527
318600,514000,0.58012724
318650,514000,0.5753033
318700,514000,0.564467
318750,514000,0.55086344
318800,514000,0.5227654
318850,514000,0.5302208
318900,514000,0.5682797
318950,514000,0.6051267
319000,514000,0.5790586
319050,514000,0.5835268
319100,514000,0.6099555
319150,514000,0.6284963
319200,514000,0.647668
319250,514000,0.657184
319300,514000,0.6654497
319350,514000,0.6550883
319400,514000,0.61782026
319450,514000,0.619856
319500,514000,0.64694613
319550,514000,0.6578769
319600,514000,0.66220576
319650,514000,0.6611138
319700,514000,0.66779095
319750,514000,0.6783973
319800,514000,0.6675693
319850,514000,0.64767736
319900,514000,0.6430179
319950,514000,0.6391681
320000,514000,0.62527764
320050,514000,0.6007158
320100,514000,0.6037522
320150,514000,0.61407393
320200,514000,0.61997616
320250,514000,0.6304153
320300,514000,0.6241742
320350,514000,0.62096626
320400,514000,0.5937605
320450,514000,0.61047775
320500,514000,0.6207671
320550,514000,0.6087799
320600,514000,0.5672889
320650,514000,0.56411755
320700,514000,0.5750711
320750,514000,0.5865773
320800,514000,0.6038912
320850,514000,0.60431874
320900,514000,0.5938283
320950,514000,0.60012937
321000,514000,0.6110449
321050,514000,0.60323507
321100,514000,0.60311127
321150,514000,0.63062686
321200,514000,0.62175775
321250,514000,0.60551786
321300,514000,0.60371655
321350,514000,0.59030586
321400,514000,0.6021801
321450,514000,0.62416583
321500,514000,0.5486187
321550,514000,0.4641097
321600,514000,0.5052181
321650,514000,0.5973635
321700,514000,0.5738428
321750,514000,0.5581385
321800,514000,0.612714
321850,514000,0.67208225
321900,514000,0.71915025
321950,514000,0.7246172
322000,514000,0.6799139
322050,514000,0.66503215
322100,514000,0.6684059
322150,514000,0.64615583
322200,514000,0.6295293
322250,514000,0.6344808
322300,514000,0.6245847
322350,514000,0.62297165
322400,514000,0.61544365
322450,514000,0.60795414
322500,514000,0.56396425
322550,514000,0.53475475
322600,514000,0.5177341
322650,514000,0.48286614
322700,514000,0.4428204
322750,514000,0.41650003
322800,514000,0.41907367
322850,514000,0.4456849
322900,514000,0.478093
322950,514000,0.4884871
323000,514000,0.4874253
323050,514000,0.46707505
323100,514000,0.44240564
323150,514000,0.41933727
323200,514000,0.425667
323250,514000,0.44937325
323300,514000,0.45864597
323350,514000,0.4774601
323400,514000,0.48979414
323450,514000,0.5004866
323500,514000,0.51822925
323550,514000,0.5249514
323600,514000,0.5343404
323650,514000,0.54464865
323700,514000,0.5456706
323750,514000,0.55490875
323800,514000,0.5569946
323850,514000,0.53951627
323900,514000,0.5188787
323950,514000,0.51782334
324000,514000,0.5280609
324050,514000,0.53022057
324100,514000,0.5240296
324150,514000,0.52289
324200,514000,0.5269631
324250,514000,0.5329463
324300,514000,0.5172049
324350,514000,0.49027964
324400,514000,0.4964183
324450,514000,0.51894987
324500,514000,0.53611255
324550,514000,0.54546446
324600,514000,0.5499407
324650,514000,0.53741425
324700,514000,0.52349705
324750,514000,0.5339835
324800,514000,0.56089526
324850,514000,0.5633313
324900,514000,0.54180956
324950,514000,0.5259736
325000,514000,0.5161679
325050,514000,0.5172482
325100,514000,0.5232494
325150,514000,0.5270639
325200,514000,0.5353716
325250,514000,0.54164225
325300,514000,0.56318843
325350,514000,0.6116045
325400,514000,0.6506135
325450,514000,0.65331364
325500,514000,0.6496931
325550,514000,0.6533552
325600,514000,0.65605426
325650,514000,0.65137035
325700,514000,0.6467616
325750,514000,0.64401466
325800,514000,0.6422405
325850,514000,0.64409935
325900,514000,0.64406085
325950,514000,0.64685476
326000,514000,0.6478484
326050,514000,0.6469363
326100,514000,0.6451041
326150,514000,0.65059865
326200,514000,0.6487648
326250,514000,0.64856476
326300,514000,0.65568775
326350,514000,0.64148504
326400,514000,0.61904347
326450,514000,0.6045584
326500,514000,0.59269464
326550,514000,0.5829217
326600,514000,0.5761065
326650,514000,0.5829217
326700,514000,0.5967147
326750,514000,0.6000048
326800,514000,0.60790855
326850,514000,0.58992165
326900,514000,0.55009574
326950,514000,0.5271297
327000,514000,0.5450452
327050,514000,0.59801537
327100,514000,0.6452964
327150,514000,0.6802531
327200,514000,0.6934067
327250,514000,0.7060588
327300,514000,0.7176949
327350,514000,0.70424527
327400,514000,0.6899139
327450,514000,0.6954332
327500,514000,0.698186
327550,514000,0.7118415
327600,514000,0.7079112
327650,514000,0.6764817
327700,514000,0.64356154
327750,514000,0.6261474
327800,514000,0.63699394
327850,514000,0.64888775
327900,514000,0.65406865
327950,514000,0.6640142
328000,514000,0.66314864
328050,514000,0.6420096
328100,514000,0.6454076
328150,514000,0.65945864
328200,514000,0.67781395
328250,514000,0.6948489
328300,514000,0.6745189
328350,514000,0.652825
328400,514000,0.6568574
328450,514000,0.67643505
328500,514000,0.7093947
328550,514000,0.7101064
328600,514000,0.7074013
328650,514000,0.71566236
313600,513950,0.65243155
313650,513950,0.6451041
313700,513950,0.6460047
313750,513950,0.64872915
313800,513950,0.64598143
313850,513950,0.6451041
313900,513950,0.6450693
313950,513950,0.6450693
314000,513950,0.6450693
314050,513950,0.6450693
314100,513950,0.6450693
314150,513950,0.6450693
314200,513950,0.6450693
314250,513950,0.64595044
314300,513950,0.64409924
314350,513950,0.6458652
314400,513950,0.6430603
314450,513950,0.64215606
314500,513950,0.6411983
314550,513950,0.6393782
314600,513950,0.63653624
314650,513950,0.6328654
314700,513950,0.63760316
314750,513950,0.6431871
314800,513950,0.64135116
314850,513950,0.6413244
314900,513950,0.6468119
314950,513950,0.65123403
315000,513950,0.64837545
315050,513950,0.63827884
315100,513950,0.63247895
315150,513950,0.6321108
315200,513950,0.6243736
315250,513950,0.61756265
315300,513950,0.61355734
315350,513950,0.60582256
315400,513950,0.60850626
315450,513950,0.6091088
315500,513950,0.594433
315550,513950,0.5759978
315600,513950,0.5713908
315650,513950,0.5894145
315700,513950,0.60828704
315750,513950,0.61158323
315800,513950,0.6049765
315850,513950,0.6009044
315900,513950,0.58563757
315950,513950,0.57423854
316000,513950,0.5660925
316050,513950,0.55823463
316100,513950,0.5589803
316150,513950,0.5675206
316200,513950,0.5632764
316250,513950,0.5498791
316300,513950,0.53867877
316350,513950,0.52101314
316400,513950,0.5105453
316450,513950,0.5048251
316500,513950,0.49603993
316550,513950,0.49146724
316600,513950,0.48478314
316650,513950,0.48401272
316700,513950,0.4900796
316750,513950,0.4929963
316800,513950,0.5067175
316850,513950,0.505455
316900,513950,0.49628666
316950,513950,0.49893567
317000,513950,0.50034314
317050,513950,0.50359124
317100,513950,0.5078041
317150,513950,0.5062254
317200,513950,0.5008818
317250,513950,0.5058926
317300,513950,0.501391
317350,513950,0.5005738
317400,513950,0.50557685
317450,513950,0.51625097
317500,513950,0.5156121
317550,513950,0.50859433
317600,513950,0.49806124
317650,513950,0.48228207
317700,513950,0.47251618
317750,513950,0.46020773
317800,513950,0.44500777
317850,513950,0.4644306
317900,513950,0.50443226
317950,513950,0.53255653
318000,513950,0.52511424
318050,513950,0.4856334
318100,513950,0.4745858
318150,513950,0.5005424
318200,513950,0.4621989
318250,513950,0.45452246
318300,513950,0.49163744
318350,513950,0.4637908
318400,513950,0.46204528
318450,513950,0.48365152
318500,513950,0.51097065
318550,513950,0.5665136
318600,513950,0.575956
318650,513950,0.54657805
318700,513950,0.50291777
318750,513950,0.5197803
318800,513950,0.5263321
318850,513950,0.5221151
318900,513950,0.5672756
318950,513950,0.6055669
319000,513950,0.5712413
319050,513950,0.56636137
319100,513950,0.60393137
319150,513950,0.62839234
319200,513950,0.65431917
319250,513950,0.666023
319300,513950,0.6616083
319350,513950,0.6400843
319400,513950,0.5996391
319450,513950,0.6014584
319500,513950,0.64415264
319550,513950,0.66295415
319600,513950,0.66055006
319650,513950,0.6569216
319700,513950,0.6648783
319750,513950,0.6692096
319800,513950,0.65732795
319850,513950,0.6388392
319900,513950,0.6277961
319950,513950,0.63090014
320000,513950,0.6375316
320050,513950,0.6297913
320100,513950,0.6174385
320150,513950,0.6178108
320200,513950,0.6096201
320250,513950,0.63229907
320300,513950,0.6356118
320350,513950,0.6260865
320400,513950,0.6040062
320450,513950,0.6071481
320500,513950,0.6231933
320550,513950,0.6250231
320600,513950,0.59170085
320650,513950,0.5732028
320700,513950,0.5773983
320750,513950,0.5986155
320800,513950,0.6164021
320850,513950,0.6080292
320900,513950,0.59509933
320950,513950,0.60391796
321000,513950,0.6116775
321050,513950,0.60203093
321100,513950,0.6110904
321150,513950,0.6199566
321200,513950,0.607801
321250,513950,0.5981838
321300,513950,0.5912183
321350,513950,0.56933445
321400,513950,0.5505158
321450,513950,0.5546995
321500,513950,0.54851264
321550,513950,0.4741442
321600,513950,0.5273112
321650,513950,0.6205952
321700,513950,0.5655607
321750,513950,0.5346191
321800,513950,0.60680723
321850,513950,0.669521
321900,513950,0.7044312
321950,513950,0.6887493
322000,513950,0.63704646
322050,513950,0.6253468
322100,513950,0.652727
322150,513950,0.6942132
322200,513950,0.6890617
322250,513950,0.6693602
322300,513950,0.6589931
322350,513950,0.6518944
322400,513950,0.63322616
322450,513950,0.6011922
322500,513950,0.5619389
322550,513950,0.53253037
322600,513950,0.51491165
322650,513950,0.4738618
322700,513950,0.43733028
322750,513950,0.4326322
322800,513950,0.4511271
322850,513950,0.45667347
322900,513950,0.47992998
322950,513950,0.48522443
323000,513950,0.48417008
323050,513950,0.47026604
323100,513950,0.45446122
323150,513950,0.4523325
323200,513950,0.46630514
323250,513950,0.49325317
323300,513950,0.50872767
323350,513950,0.5192167
323400,513950,0.53589815
323450,513950,0.547512
323500,513950,0.5528493
323550,513950,0.5539507
323600,513950,0.5498389
323650,513950,0.54880697
323700,513950,0.55495805
323750,513950,0.55490875
323800,513950,0.5404997
323850,513950,0.5229943
323900,513950,0.5137336
323950,513950,0.52506626
324000,513950,0.5394554
324050,513950,0.53537846
324100,513950,0.53226095
324150,513950,0.54156077
324200,513950,0.55396163
324250,513950,0.5543359
324300,513950,0.5336001
324350,513950,0.51253355
324400,513950,0.52654994
324450,513950,0.54726976
324500,513950,0.55532014
324550,513950,0.5564363
324600,513950,0.54312533
324650,513950,0.5224147
324700,513950,0.5257752
324750,513950,0.5552785
324800,513950,0.56444126
324850,513950,0.5469813
324900,513950,0.52487785
324950,513950,0.51818645
325000,513950,0.52801317
325050,513950,0.539271
325100,513950,0.5542489
325150,513950,0.5801501
325200,513950,0.59847385
325250,513950,0.6096625
325300,513950,0.62523127
325350,513950,0.6487852
325400,513950,0.650626
325450,513950,0.6506288
325500,513950,0.65422344
325550,513950,0.65783286
325600,513950,0.65875614
325650,513950,0.65946233
325700,513950,0.6653171
325750,513950,0.6732458
325800,513950,0.6674584
325850,513950,0.6517053
325900,513950,0.64366865
325950,513950,0.6431872
326000,513950,0.64506936
326050,513950,0.6451041
326100,513950,0.6451041
326150,513950,0.6451041
326200,513950,0.6451041
326250,513950,0.6451041
326300,513950,0.65150297
326350,513950,0.65441555
326400,513950,0.6246418
326450,513950,0.6107403
326500,513950,0.59414077
326550,513950,0.57871747
326600,513950,0.56730276
326650,513950,0.55058116
326700,513950,0.5575211
326750,513950,0.5755418
326800,513950,0.6044525
326850,513950,0.60265756
326900,513950,0.56238043
326950,513950,0.53909135
327000,513950,0.53323495
327050,513950,0.60551643
327100,513950,0.66119975
327150,513950,0.67817193
327200,513950,0.6829941
327250,513950,0.71401477
327300,513950,0.73899835
327350,513950,0.7153482
327400,513950,0.6674584
327450,513950,0.65268725
327500,513950,0.65549785
327550,513950,0.67315763
327600,513950,0.6655737
327650,513950,0.64306194
327700,513950,0.6352097
327750,513950,0.64017427
327800,513950,0.6477948
327850,513950,0.6536651
327900,513950,0.65653086
327950,513950,0.66540635
328000,513950,0.6568897
328050,513950,0.6353768
328100,513950,0.6426964
328150,513950,0.661794
328200,513950,0.67679965
328250,513950,0.6862096
328300,513950,0.66621065
328350,513950,0.6443266
328400,513950,0.64333516
328450,513950,0.670849
328500,513950,0.7068165
328550,513950,0.71267706
328600,513950,0.7163229
328650,513950,0.7266065
313600,513900,0.6533552
313650,513900,0.6451041
313700,513900,0.6451041
313750,513900,0.6496606
313800,513900,0.6487565
313850,513900,0.6451041
313900,513900,0.6451041
313950,513900,0.64877605
314000,513900,0.64877605
314050,513900,0.6451041
314100,513900,0.6451041
314150,513900,0.64877605
314200,513900,0.64877605
314250,513900,0.6451041
314300,513900,0.6451041
314350,513900,0.64504224
314400,513900,0.64595044
314450,513900,0.64496493
314500,513900,0.6459117
314550,513900,0.6422404
314600,513900,0.64135116
314650,513900,0.6413703
314700,513900,0.64784837
314750,513900,0.64878774
314800,513900,0.6451041
314850,513900,0.65062356
314900,513900,0.65515864
314950,513900,0.6569128
315000,513900,0.65419143
315050,513900,0.6506096
315100,513900,0.65152943
315150,513900,0.6533332
315200,513900,0.6487896
315250,513900,0.6451041
